symbol,kind,session_code,anchor_date,cluster_high_high,cluster_high_close,cluster_low_low,cluster_low_close,session_open,session_close
ES,darkpool,AR,2024-12-27,6027.25,6026.75,6019.25,6019.25,6025.75,6023.0
ES,darkpool,AR,2025-01-03,5987.25,5986.25,5982.0,5982.5,5986.25,5984.25
ES,darkpool,AR,2025-01-10,5864.5,5863.25,5851.5,5852.0,5862.5,5852.0
ES,darkpool,AR,2025-01-17,6030.25,6029.75,6022.25,6023.0,6024.0,6025.25
ES,darkpool,AR,2025-01-24,6099.0,6096.5,6080.5,6081.75,6098.5,6083.75
ES,darkpool,AR,2025-01-31,5973.25,5969.75,5956.25,5957.25,5967.5,5969.75
ES,darkpool,AR,2025-02-07,6070.0,6069.25,6061.5,6063.5,6061.75,6065.25
ES,darkpool,AR,2025-02-14,6139.0,6138.75,6133.0,6133.25,6134.5,6138.75
ES,darkpool,AR,2025-02-21,6056.75,6055.0,6049.25,6049.75,6056.5,6049.75
ES,darkpool,AR,2025-02-28,5962.75,5960.25,5947.0,5953.75,5956.25,5960.25
ES,darkpool,AR,2025-03-07,5739.75,5738.0,5726.25,5729.25,5735.75,5729.25
ES,darkpool,AR,2025-03-14,5666.25,5665.25,5658.0,5658.75,5662.25,5663.25
ES,darkpool,AR,2025-03-21,5757.25,5756.75,5743.0,5746.0,5744.25,5756.5
ES,darkpool,AR,2025-03-28,5593.75,5593.0,5575.75,5578.0,5584.0,5579.5
ES,darkpool,AR,2025-04-04,4930.0,4924.5,4871.0,4874.75,4896.5,4924.5
ES,darkpool,AR,2025-04-11,5442.0,5439.0,5425.5,5429.5,5436.5,5431.75
ES,darkpool,AR,2025-04-18,5303.25,5301.75,5284.75,5286.0,5285.75,5301.75
ES,darkpool,AR,2025-04-25,5534.25,5533.75,5523.25,5526.25,5531.5,5527.5
ES,darkpool,AR,2025-05-02,5686.25,5685.5,5671.0,5676.25,5683.75,5681.25
ES,darkpool,AR,2025-05-09,5754.0,5751.75,5742.75,5743.25,5752.75,5749.5
ES,darkpool,AR,2025-05-16,5948.0,5947.25,5928.25,5928.5,5940.25,5928.5
ES,darkpool,AR,2025-05-23,5873.0,5869.5,5859.5,5863.0,5862.25,5864.75
ES,darkpool,AR,2025-05-30,5906.0,5904.0,5893.25,5895.25,5896.25,5900.25
ES,darkpool,AR,2025-06-06,6006.5,6006.5,6000.0,6000.25,6000.5,6001.75
ES,darkpool,AR,2025-06-13,6042.75,6042.5,6025.25,6032.25,6027.5,6037.25
ES,darkpool,AR,2025-06-20,6002.5,6000.25,5989.0,5989.5,5999.25,5991.25
