asset,date,exit_time,direction,entry_price,stop_price,target_price,exit_price,r_pnl,reason
GC,2021-02-04,2021-02-04 20:05:00,LONG,1794.1333333333332,1793.3,1797.7,1793.3,-1.0,STOP
GC,2021-02-07,2021-02-07 21:10:00,LONG,1813.1374999999998,1811.725,1819.6,1811.725,-1.0,STOP
GC,2021-02-08,2021-02-08 19:15:00,SHORT,1833.1583333333333,1833.85,1830.3,1833.85,-1.0,STOP
GC,2021-02-10,2021-02-10 03:10:00,LONG,1844.0124999999998,1843.175,1847.6,1843.175,-1.0,STOP
GC,2021-02-10,2021-02-10 23:10:00,SHORT,1837.8208333333334,1838.625,1834.4,1838.625,-1.0,STOP
GC,2021-02-16,2021-02-16 01:00:00,LONG,1821.2875,1820.0249999999999,1827.0,1820.0249999999999,-1.0,STOP
GC,2021-02-17,2021-02-17 03:00:00,SHORT,1792.9375,1794.625,1785.1,1785.1,4.644444444444498,TARGET
GC,2021-02-18,2021-02-18 02:10:00,LONG,1781.0333333333333,1780.2,1784.6,1780.2,-1.0,STOP
GC,2021-02-19,2021-02-19 00:50:00,SHORT,1768.7333333333333,1770.8,1759.0,1770.8,-1.0,STOP
GC,2021-02-22,2021-02-22 02:15:00,LONG,1788.275,1787.15,1793.3,1787.15,-1.0,STOP
GC,2021-02-23,2021-02-23 02:05:00,LONG,1809.1333333333334,1807.8000000000002,1815.2,1807.8000000000002,-1.0,STOP
GC,2021-02-24,2021-02-24 01:00:00,LONG,1807.7458333333332,1806.5749999999998,1813.0,1806.5749999999998,-1.0,STOP
GC,2021-02-24,2021-02-24 19:55:00,LONG,1799.9916666666668,1798.8500000000001,1805.1,1798.8500000000001,-1.0,STOP
GC,2021-02-25,2021-02-25 19:45:00,SHORT,1768.6375,1769.825,1763.3,1769.825,-1.0,STOP
GC,2021-03-02,2021-03-02 04:05:00,SHORT,1719.9791666666667,1723.175,1704.6,1723.175,-1.0,STOP
GC,2021-03-02,2021-03-02 20:00:00,LONG,1733.7208333333333,1732.525,1739.1,1732.525,-1.0,STOP
GC,2021-03-05,2021-03-05 01:15:00,SHORT,1693.7125,1695.975,1683.0,1695.975,-1.0,STOP
GC,2021-03-07,2021-03-07 18:15:00,LONG,1700.9999999999998,1699.6,1707.4,1707.4,4.571428571429244,TARGET
GC,2021-03-09,2021-03-09 23:45:00,SHORT,1711.3166666666668,1712.1000000000001,1708.0,1712.1000000000001,-1.0,STOP
GC,2021-03-10,2021-03-10 21:05:00,LONG,1722.4291666666666,1721.475,1726.6,1726.6,4.371179039301396,TARGET
GC,2021-03-15,2021-03-15 09:35:00,LONG,1720.1583333333333,1717.55,1732.6,1732.6,4.76996805111816,TARGET
GC,2021-03-16,2021-03-16 02:50:00,LONG,1731.2458333333332,1730.175,1736.0,1730.175,-1.0,STOP
GC,2021-03-18,2021-03-18 03:25:00,LONG,1745.3416666666665,1743.4499999999998,1754.2,1743.4499999999998,-1.0,STOP
GC,2021-03-18,2021-03-18 20:20:00,LONG,1731.7875,1730.825,1736.0,1730.825,-1.0,STOP
GC,2021-03-21,2021-03-21 18:15:00,LONG,1741.4541666666664,1740.225,1747.0,1740.225,-1.0,STOP
GC,2021-03-23,2021-03-23 06:25:00,LONG,1738.35,1737.5,1742.0,1737.5,-1.0,STOP
GC,2021-03-23,2021-03-23 21:10:00,SHORT,1724.6375,1725.225,1722.3,1725.225,-1.0,STOP
GC,2021-03-24,2021-03-24 23:55:00,LONG,1735.6875,1735.025,1738.4,1735.025,-1.0,STOP
GC,2021-03-29,2021-03-29 04:15:00,SHORT,1728.325,1729.05,1725.3,1725.3,4.172413793104097,TARGET
GC,2021-03-30,2021-03-30 22:55:00,SHORT,1682.4208333333333,1683.3249999999998,1678.5,1678.5,4.336405529954879,TARGET
GC,2021-04-01,2021-04-01 09:00:00,LONG,1711.1958333333332,1709.075,1721.2,1721.2,4.717092337917935,TARGET
GC,2021-04-01,2021-04-01 16:50:00,LONG,1729.4499999999998,1728.8999999999999,1731.6,1731.6,3.9090909090913977,TARGET
GC,2021-04-06,2021-04-06 02:50:00,LONG,1732.9333333333332,1731.5,1739.5,1731.5,-1.0,STOP
GC,2021-04-07,2021-04-07 02:25:00,SHORT,1739.6208333333334,1740.325,1736.7,1740.325,-1.0,STOP
GC,2021-04-07,2021-04-07 21:40:00,SHORT,1736.6875,1737.425,1733.6,1737.425,-1.0,STOP
GC,2021-04-13,2021-04-13 01:35:00,SHORT,1728.9375,1729.725,1725.6,1725.6,4.238095238095843,TARGET
GC,2021-04-13,2021-04-13 21:25:00,LONG,1747.7916666666665,1747.25,1749.9,1747.25,-1.0,STOP
GC,2021-04-18,2021-04-18 21:10:00,LONG,1779.9958333333334,1779.075,1784.0,1779.075,-1.0,STOP
GC,2021-04-19,2021-04-19 21:30:00,SHORT,1770.2250000000001,1770.8500000000001,1767.7,1770.8500000000001,-1.0,STOP
GC,2021-04-20,2021-04-20 21:05:00,LONG,1778.375,1777.65,1781.4,1781.4,4.172413793104097,TARGET
GC,2021-04-22,2021-04-22 07:20:00,SHORT,1787.2375000000002,1788.125,1783.4,1788.125,-1.0,STOP
GC,2021-04-23,2021-04-23 00:00:00,LONG,1786.5666666666666,1785.8,1789.8,1785.8,-1.0,STOP
GC,2021-04-26,2021-04-26 08:45:00,SHORT,1773.1208333333334,1774.225,1768.2,1774.225,-1.0,STOP
GC,2021-04-26,2021-04-26 21:00:00,LONG,1780.125,1779.55,1782.4,1782.4,3.95652173913028,TARGET
GC,2021-04-29,2021-04-29 02:40:00,LONG,1780.5833333333333,1778.6,1789.9,1778.6,-1.0,STOP
GC,2021-04-29,2021-04-29 20:40:00,LONG,1770.1416666666667,1769.15,1774.5,1769.15,-1.0,STOP
GC,2021-05-04,2021-05-04 05:35:00,SHORT,1788.9208333333333,1790.125,1783.5,1783.5,4.501730103806298,TARGET
GC,2021-05-05,2021-05-05 20:20:00,LONG,1784.9499999999998,1784.1999999999998,1788.1,1784.1999999999998,-1.0,STOP
GC,2021-05-10,2021-05-10 08:50:00,LONG,1839.9375,1839.125,1843.4,1843.4,4.261538461538573,TARGET
GC,2021-05-10,2021-05-10 21:20:00,SHORT,1836.3166666666666,1837.3,1832.0,1837.3,-1.0,STOP
GC,2021-05-11,2021-05-11 21:00:00,LONG,1834.5291666666665,1833.475,1839.2,1833.475,-1.0,STOP
GC,2021-05-12,2021-05-12 21:40:00,SHORT,1820.9625,1822.675,1813.0,1822.675,-1.0,STOP
GC,2021-05-16,2021-05-16 18:15:00,LONG,1842.408333333333,1841.35,1847.1,1847.1,4.433070866142589,TARGET
GC,2021-05-18,2021-05-18 08:30:00,LONG,1866.3583333333333,1864.65,1874.3,1874.3,4.648780487805049,TARGET
GC,2021-05-18,2021-05-18 21:05:00,LONG,1870.1416666666667,1869.65,1872.0,1872.0,3.779661016949999,TARGET
GC,2021-05-24,2021-05-24 20:00:00,SHORT,1879.4958333333334,1880.0749999999998,1877.2,1877.2,3.9640287769801033,TARGET
GC,2021-05-27,2021-05-27 08:25:00,SHORT,1896.275,1897.25,1892.0,1897.25,-1.0,STOP
GC,2021-05-28,2021-05-28 03:15:00,SHORT,1892.9291666666668,1893.575,1890.3,1893.575,-1.0,STOP
GC,2021-05-31,2021-05-31 18:00:00,LONG,1906.0416666666665,1904.45,1913.4,1910.4,2.7382198952884496,TIME
GC,2021-05-31,2021-05-31 18:50:00,LONG,1909.3249999999998,1908.85,1911.1,1911.1,3.736842105264065,TARGET
GC,2021-06-02,2021-06-02 21:05:00,LONG,1910.1083333333331,1909.55,1912.3,1909.55,-1.0,STOP
GC,2021-06-03,2021-06-03 21:55:00,SHORT,1869.0000000000002,1869.9,1865.1,1865.1,4.333333333334344,TARGET
GC,2021-06-06,2021-06-06 23:15:00,SHORT,1890.4791666666667,1891.275,1887.1,1891.275,-1.0,STOP
GC,2021-06-07,2021-06-07 22:50:00,LONG,1900.6125,1899.375,1906.2,1899.375,-1.0,STOP
GC,2021-06-10,2021-06-10 08:50:00,SHORT,1889.2416666666668,1892.8500000000001,1871.8,1892.8500000000001,-1.0,STOP
GC,2021-06-11,2021-06-11 04:10:00,LONG,1900.1541666666667,1898.825,1906.2,1898.825,-1.0,STOP
GC,2021-06-18,2021-06-18 08:25:00,LONG,1787.4374999999998,1785.225,1797.9,1785.225,-1.0,STOP
GC,2021-06-18,2021-06-18 16:00:00,SHORT,1769.7708333333335,1771.525,1761.6,1764.6,2.9477434679337318,TIME
GC,2021-06-21,2021-06-21 19:55:00,LONG,1784.2875,1783.525,1787.5,1783.525,-1.0,STOP
GC,2021-06-23,2021-06-23 01:05:00,LONG,1781.7041666666667,1781.125,1784.0,1781.125,-1.0,STOP
GC,2021-06-24,2021-06-24 04:15:00,SHORT,1777.6208333333334,1778.725,1772.7,1778.725,-1.0,STOP
GC,2021-06-24,2021-06-24 20:50:00,SHORT,1776.6416666666667,1777.35,1773.7,1773.7,4.152941176470947,TARGET
GC,2021-06-27,2021-06-27 22:50:00,SHORT,1778.0708333333334,1779.725,1770.4,1779.725,-1.0,STOP
GC,2021-06-28,2021-06-28 20:05:00,SHORT,1778.4708333333335,1778.825,1777.3,1777.3,3.3058823529432764,TARGET
GC,2021-07-02,2021-07-02 08:30:00,LONG,1781.3083333333334,1779.5500000000002,1789.5,1779.5500000000002,-1.0,STOP
GC,2021-07-05,2021-07-05 18:00:00,LONG,1790.0833333333333,1788.7,1796.4,1791.7,1.168674698795371,TIME
GC,2021-07-05,2021-07-05 21:00:00,LONG,1792.4125000000001,1792.1750000000002,1793.0,1792.1750000000002,-1.0,STOP
GC,2021-07-08,2021-07-08 00:40:00,SHORT,1799.2000000000003,1799.9,1796.3,1796.3,4.1428571428586745,TARGET
GC,2021-07-12,2021-07-12 03:40:00,SHORT,1803.7208333333333,1804.8249999999998,1798.8,1804.8249999999998,-1.0,STOP
GC,2021-07-13,2021-07-13 08:40:00,LONG,1805.9666666666667,1803.9,1815.7,1815.7,4.709677419354985,TARGET
GC,2021-07-13,2021-07-13 20:50:00,SHORT,1807.3625,1807.975,1804.9,1807.975,-1.0,STOP
GC,2021-07-14,2021-07-14 20:45:00,LONG,1826.7583333333332,1826.05,1829.7,1826.05,-1.0,STOP
GC,2021-07-15,2021-07-15 21:25:00,LONG,1829.4041666666667,1828.625,1832.7,1828.625,-1.0,STOP
GC,2021-07-19,2021-07-19 09:10:00,SHORT,1810.7541666666668,1814.025,1795.0,1814.025,-1.0,STOP
GC,2021-07-19,2021-07-19 21:05:00,LONG,1814.2833333333333,1813.7,1816.6,1816.6,3.9714285714289836,TARGET
GC,2021-07-21,2021-07-21 05:40:00,SHORT,1809.0458333333333,1810.375,1803.0,1803.0,4.548589341692853,TARGET
GC,2021-07-22,2021-07-22 04:10:00,SHORT,1798.5083333333334,1799.05,1796.4,1796.4,3.8923076923088096,TARGET
GC,2021-07-22,2021-07-22 21:40:00,LONG,1806.0500000000002,1805.3000000000002,1809.2,1805.3000000000002,-1.0,STOP
GC,2021-07-26,2021-07-26 10:05:00,LONG,1804.8249999999998,1802.45,1816.1,1802.45,-1.0,STOP
GC,2021-07-26,2021-07-26 22:50:00,SHORT,1801.4875,1802.225,1798.4,1802.225,-1.0,STOP
GC,2021-07-28,2021-07-28 03:55:00,LONG,1807.3125,1806.275,1811.9,1806.275,-1.0,STOP
GC,2021-07-30,2021-07-30 08:50:00,SHORT,1829.8375,1830.525,1827.0,1827.0,4.127272727272859,TARGET
GC,2021-08-02,2021-08-02 02:20:00,SHORT,1816.5291666666667,1817.675,1811.4,1811.4,4.47636363636388,TARGET
GC,2021-08-03,2021-08-03 08:50:00,SHORT,1812.6291666666668,1813.375,1809.5,1813.375,-1.0,STOP
GC,2021-08-03,2021-08-03 23:55:00,LONG,1816.9916666666666,1816.55,1818.6,1816.55,-1.0,STOP
GC,2021-08-06,2021-08-06 03:30:00,SHORT,1802.1125000000002,1803.075,1797.9,1803.075,-1.0,STOP
GC,2021-08-09,2021-08-09 15:55:00,SHORT,1748.9458333333334,1763.275,1677.9,1730.3,1.301250363477767,TIME
GC,2021-08-11,2021-08-11 03:00:00,LONG,1731.3291666666667,1730.275,1736.0,1730.275,-1.0,STOP
GC,2021-08-12,2021-08-12 03:30:00,LONG,1753.3999999999999,1752.5,1757.3,1757.3,4.3333333333340915,TARGET
GC,2021-08-16,2021-08-16 00:05:00,LONG,1778.3541666666667,1777.025,1784.4,1777.025,-1.0,STOP
GC,2021-08-17,2021-08-17 09:15:00,LONG,1790.5541666666666,1789.025,1797.6,1789.025,-1.0,STOP
GC,2021-08-18,2021-08-18 04:00:00,LONG,1792.4041666666667,1791.625,1795.7,1791.625,-1.0,STOP
GC,2021-08-19,2021-08-19 02:35:00,SHORT,1780.7916666666667,1782.15,1774.6,1782.15,-1.0,STOP
GC,2021-08-20,2021-08-20 03:55:00,LONG,1788.1416666666664,1787.4499999999998,1791.0,1787.4499999999998,-1.0,STOP
GC,2021-08-22,2021-08-22 21:05:00,SHORT,1781.5416666666667,1782.25,1778.6,1778.6,4.152941176471268,TARGET
GC,2021-08-24,2021-08-24 08:15:00,LONG,1806.3583333333331,1805.75,1808.8,1808.8,4.01369863013866,TARGET
GC,2021-08-26,2021-08-26 08:45:00,SHORT,1786.4458333333334,1787.275,1782.9,1782.9,4.276381909547835,TARGET
GC,2021-08-27,2021-08-27 06:35:00,LONG,1798.5083333333334,1796.5500000000002,1807.7,1796.5500000000002,-1.0,STOP
GC,2021-08-30,2021-08-30 10:30:00,LONG,1814.9958333333334,1812.575,1826.5,1812.575,-1.0,STOP
GC,2021-08-31,2021-08-31 04:55:00,LONG,1817.145833333333,1816.0749999999998,1821.9,1816.0749999999998,-1.0,STOP
GC,2021-09-01,2021-09-01 03:20:00,LONG,1816.6166666666663,1815.8999999999999,1819.6,1815.8999999999999,-1.0,STOP
GC,2021-09-03,2021-09-03 00:15:00,LONG,1814.0666666666666,1813.4,1816.8,1813.4,-1.0,STOP
GC,2021-09-06,2021-09-06 23:40:00,LONG,1826.4958333333334,1825.775,1829.5,1825.775,-1.0,STOP
GC,2021-09-09,2021-09-09 08:40:00,LONG,1796.5208333333333,1795.025,1803.4,1795.025,-1.0,STOP
GC,2021-09-10,2021-09-10 01:30:00,LONG,1798.2791666666665,1797.475,1801.7,1801.7,4.253886010363558,TARGET
GC,2021-09-12,2021-09-12 21:45:00,SHORT,1789.8416666666667,1791.05,1784.4,1791.05,-1.0,STOP
GC,2021-09-13,2021-09-13 21:50:00,SHORT,1793.0208333333335,1793.525,1791.1,1791.1,3.80991735537284,TARGET
GC,2021-09-17,2021-09-17 08:50:00,LONG,1757.6916666666666,1755.5500000000002,1767.8,1755.5500000000002,-1.0,STOP
GC,2021-09-19,2021-09-19 22:45:00,SHORT,1748.2624999999998,1749.5749999999998,1742.3,1749.5749999999998,-1.0,STOP
GC,2021-09-23,2021-09-23 05:05:00,SHORT,1768.7083333333335,1770.55,1760.1,1770.55,-1.0,STOP
GC,2021-09-23,2021-09-23 20:30:00,SHORT,1746.3583333333333,1748.25,1737.5,1748.25,-1.0,STOP
GC,2021-09-27,2021-09-27 04:25:00,LONG,1752.5625,1750.775,1760.9,1750.775,-1.0,STOP
GC,2021-09-27,2021-09-27 21:40:00,SHORT,1750.2625,1751.175,1746.3,1751.175,-1.0,STOP
GC,2021-09-29,2021-09-29 03:10:00,LONG,1739.2833333333333,1738.5,1742.6,1738.5,-1.0,STOP
GC,2021-10-03,2021-10-03 22:05:00,LONG,1762.975,1762.15,1766.5,1762.15,-1.0,STOP
GC,2021-10-06,2021-10-06 03:25:00,SHORT,1751.3666666666666,1752.3999999999999,1746.8,1752.3999999999999,-1.0,STOP
GC,2021-10-07,2021-10-07 04:25:00,LONG,1764.2583333333332,1763.45,1767.7,1763.45,-1.0,STOP
GC,2021-10-08,2021-10-08 08:05:00,LONG,1761.7916666666665,1761.25,1763.9,1763.9,3.8923076923092292,TARGET
GC,2021-10-11,2021-10-11 08:55:00,SHORT,1759.9625,1761.875,1751.0,1751.0,4.686274509804192,TARGET
GC,2021-10-11,2021-10-11 21:15:00,SHORT,1754.5458333333333,1755.475,1750.5,1755.475,-1.0,STOP
GC,2021-10-13,2021-10-13 08:35:00,LONG,1768.9125,1766.875,1778.5,1766.875,-1.0,STOP
GC,2021-10-14,2021-10-14 21:25:00,SHORT,1796.0916666666667,1796.45,1794.9,1796.45,-1.0,STOP
GC,2021-10-17,2021-10-17 18:55:00,SHORT,1768.1166666666666,1768.8999999999999,1764.8,1768.8999999999999,-1.0,STOP
GC,2021-10-18,2021-10-18 21:50:00,LONG,1770.2041666666667,1769.525,1773.0,1773.0,4.116564417178579,TARGET
GC,2021-10-19,2021-10-19 21:10:00,SHORT,1770.1458333333335,1770.875,1767.1,1770.875,-1.0,STOP
GC,2021-10-21,2021-10-21 00:30:00,LONG,1786.2958333333331,1785.375,1790.3,1785.375,-1.0,STOP
GC,2021-10-21,2021-10-21 20:10:00,LONG,1785.2041666666664,1784.725,1787.0,1784.725,-1.0,STOP
GC,2021-10-26,2021-10-26 01:15:00,SHORT,1805.3125,1805.875,1803.1,1805.875,-1.0,STOP
GC,2021-10-27,2021-10-27 08:15:00,LONG,1794.4541666666664,1793.725,1797.5,1797.5,4.177142857144058,TARGET
GC,2021-10-28,2021-10-28 08:15:00,LONG,1798.7458333333332,1797.175,1806.0,1806.0,4.6180371352789775,TARGET
GC,2021-10-29,2021-10-29 05:35:00,SHORT,1796.8666666666668,1798.0,1791.8,1798.0,-1.0,STOP
GC,2021-10-31,2021-10-31 18:45:00,LONG,1782.5874999999999,1781.925,1785.3,1781.925,-1.0,STOP
GC,2021-11-02,2021-11-02 04:00:00,LONG,1795.4833333333333,1794.9,1797.8,1794.9,-1.0,STOP
GC,2021-11-02,2021-11-02 22:00:00,SHORT,1788.1875000000002,1789.2250000000001,1783.6,1783.6,4.421686746988646,TARGET
GC,2021-11-04,2021-11-04 02:10:00,LONG,1773.5958333333333,1772.375,1779.1,1772.375,-1.0,STOP
GC,2021-11-04,2021-11-04 20:25:00,SHORT,1793.5625,1794.075,1791.6,1794.075,-1.0,STOP
GC,2021-11-07,2021-11-07 20:05:00,LONG,1815.3625000000002,1814.1750000000002,1820.7,1820.7,4.494736842105148,TARGET
GC,2021-11-08,2021-11-08 20:35:00,LONG,1826.9833333333331,1826.5,1828.8,1826.5,-1.0,STOP
GC,2021-11-10,2021-11-10 08:35:00,LONG,1833.8916666666664,1831.55,1845.0,1845.0,4.743772241993385,TARGET
GC,2021-11-11,2021-11-11 21:05:00,SHORT,1861.9416666666668,1862.45,1860.0,1862.45,-1.0,STOP
GC,2021-11-14,2021-11-14 18:55:00,LONG,1868.8458333333333,1867.9750000000001,1872.6,1867.9750000000001,-1.0,STOP
GC,2021-11-15,2021-11-15 22:40:00,LONG,1868.3666666666666,1867.7,1871.1,1867.7,-1.0,STOP
GC,2021-11-17,2021-11-17 21:50:00,LONG,1869.4833333333331,1868.6,1873.3,1868.6,-1.0,STOP
GC,2021-11-19,2021-11-19 03:15:00,SHORT,1860.075,1860.75,1857.3,1860.75,-1.0,STOP
GC,2021-11-21,2021-11-21 20:00:00,SHORT,1847.6958333333334,1849.375,1839.9,1849.375,-1.0,STOP
GC,2021-11-24,2021-11-24 03:50:00,LONG,1791.5916666666665,1790.55,1796.2,1790.55,-1.0,STOP
GC,2021-11-25,2021-11-25 19:35:00,LONG,1793.5666666666666,1792.9,1796.3,1796.3,4.100000000000955,TARGET
GC,2021-11-30,2021-11-30 00:15:00,LONG,1789.7333333333331,1789.1999999999998,1791.8,1791.8,3.875000000000533,TARGET
GC,2021-12-01,2021-12-01 16:25:00,SHORT,1782.3875,1783.225,1778.8,1783.225,-1.0,STOP
GC,2021-12-03,2021-12-03 08:35:00,LONG,1774.5625,1773.375,1779.9,1773.375,-1.0,STOP
GC,2021-12-05,2021-12-05 18:05:00,LONG,1783.6833333333332,1782.5,1789.0,1782.5,-1.0,STOP
GC,2021-12-07,2021-12-07 08:35:00,SHORT,1778.2875000000001,1778.825,1776.2,1776.2,3.8837209302333844,TARGET
GC,2021-12-08,2021-12-08 03:15:00,LONG,1787.9041666666667,1786.825,1792.7,1786.825,-1.0,STOP
GC,2021-12-09,2021-12-09 01:50:00,LONG,1786.3458333333333,1785.875,1788.1,1785.875,-1.0,STOP
GC,2021-12-10,2021-12-10 08:10:00,SHORT,1774.8833333333334,1775.9,1770.4,1775.9,-1.0,STOP
GC,2021-12-13,2021-12-13 00:35:00,LONG,1786.3249999999998,1785.45,1790.1,1785.45,-1.0,STOP
GC,2021-12-14,2021-12-14 03:00:00,SHORT,1785.7208333333333,1786.125,1784.3,1784.3,3.515463917525547,TARGET
GC,2021-12-15,2021-12-15 00:50:00,SHORT,1769.9,1770.5,1767.5,1770.5,-1.0,STOP
GC,2021-12-19,2021-12-19 18:05:00,SHORT,1799.9416666666668,1800.75,1796.5,1800.75,-1.0,STOP
GC,2021-12-21,2021-12-21 05:15:00,LONG,1796.8916666666664,1796.35,1799.0,1796.35,-1.0,STOP
GC,2021-12-27,2021-12-27 02:35:00,LONG,1809.5583333333332,1808.75,1813.0,1808.75,-1.0,STOP
GC,2021-12-28,2021-12-28 09:10:00,LONG,1814.345833333333,1812.7749999999999,1821.6,1812.7749999999999,-1.0,STOP
GC,2021-12-29,2021-12-29 03:00:00,SHORT,1807.5125000000003,1808.275,1804.3,1804.3,4.2131147540997835,TARGET
GC,2022-01-02,2022-01-02 19:05:00,LONG,1829.6000000000001,1828.8000000000002,1833.0,1828.8000000000002,-1.0,STOP
GC,2022-01-04,2022-01-04 07:35:00,SHORT,1800.375,1800.95,1798.1,1800.95,-1.0,STOP
GC,2022-01-05,2022-01-05 08:25:00,LONG,1815.7541666666666,1814.525,1821.3,1821.3,4.51186440678023,TARGET
GC,2022-01-07,2022-01-07 08:35:00,LONG,1793.9624999999999,1793.375,1796.3,1793.375,-1.0,STOP
GC,2022-01-10,2022-01-10 07:45:00,LONG,1796.4541666666667,1795.2250000000001,1802.0,1795.2250000000001,-1.0,STOP
GC,2022-01-11,2022-01-11 23:05:00,LONG,1818.5958333333333,1817.575,1823.1,1817.575,-1.0,STOP
GC,2022-01-13,2022-01-13 01:00:00,LONG,1826.6083333333333,1826.15,1828.3,1826.15,-1.0,STOP
GC,2022-01-13,2022-01-13 19:30:00,LONG,1820.1374999999998,1819.5249999999999,1822.6,1819.5249999999999,-1.0,STOP
GC,2022-01-16,2022-01-16 21:35:00,SHORT,1816.1833333333334,1817.1,1812.2,1817.1,-1.0,STOP
GC,2022-01-17,2022-01-17 22:25:00,LONG,1820.1875,1819.625,1822.4,1819.625,-1.0,STOP
GC,2022-01-19,2022-01-19 00:15:00,SHORT,1811.7333333333336,1812.4,1809.0,1812.4,-1.0,STOP
GC,2022-01-20,2022-01-20 00:15:00,LONG,1839.6666666666667,1838.6000000000001,1844.4,1838.6000000000001,-1.0,STOP
GC,2022-01-20,2022-01-20 18:00:00,SHORT,1839.9125,1840.475,1837.7,1840.475,-1.0,STOP
GC,2022-01-24,2022-01-24 05:25:00,LONG,1840.5625,1839.575,1844.9,1839.575,-1.0,STOP
GC,2022-01-24,2022-01-24 21:30:00,LONG,1840.6041666666665,1839.725,1844.4,1839.725,-1.0,STOP
GC,2022-01-31,2022-01-31 07:20:00,LONG,1791.5875,1790.9250000000002,1794.3,1790.9250000000002,-1.0,STOP
GC,2022-02-02,2022-02-02 04:15:00,SHORT,1799.6041666666667,1800.725,1794.6,1800.725,-1.0,STOP
GC,2022-02-03,2022-02-03 08:00:00,SHORT,1803.1583333333333,1803.75,1800.8,1800.8,3.985915492957568,TARGET
GC,2022-02-04,2022-02-04 08:35:00,LONG,1805.6499999999999,1803.5,1815.8,1803.5,-1.0,STOP
GC,2022-02-06,2022-02-06 20:00:00,LONG,1809.1125,1807.875,1814.7,1814.7,4.5151515151517545,TARGET
GC,2022-02-08,2022-02-08 09:30:00,LONG,1822.3583333333331,1821.55,1825.8,1821.55,-1.0,STOP
GC,2022-02-09,2022-02-09 01:25:00,LONG,1828.1916666666666,1827.65,1830.3,1827.65,-1.0,STOP
GC,2022-02-10,2022-02-10 03:00:00,LONG,1835.1916666666664,1834.6499999999999,1837.3,1834.6499999999999,-1.0,STOP
GC,2022-02-11,2022-02-11 07:25:00,SHORT,1828.9375,1830.625,1821.1,1830.625,-1.0,STOP
GC,2022-02-15,2022-02-15 03:10:00,LONG,1874.3249999999998,1872.75,1881.6,1872.75,-1.0,STOP
GC,2022-02-16,2022-02-16 03:10:00,LONG,1855.8416666666667,1855.25,1858.2,1858.2,3.985915492957568,TARGET
GC,2022-02-17,2022-02-17 20:05:00,LONG,1901.5791666666667,1900.775,1905.0,1900.775,-1.0,STOP
GC,2022-02-20,2022-02-20 19:15:00,LONG,1900.5375,1898.625,1909.5,1909.5,4.686274509804192,TARGET
GC,2022-02-22,2022-02-22 03:30:00,LONG,1907.65,1905.4,1918.3,1905.4,-1.0,STOP
GC,2022-02-23,2022-02-23 01:45:00,SHORT,1898.2833333333333,1899.0,1895.3,1899.0,-1.0,STOP
GC,2022-02-28,2022-02-28 11:55:00,LONG,1899.7166666666667,1892.5,1935.2,1892.5,-1.0,STOP
GC,2022-03-01,2022-03-01 09:55:00,LONG,1915.5583333333332,1912.75,1929.0,1929.0,4.786350148368296,TARGET
GC,2022-03-01,2022-03-01 19:40:00,LONG,1943.0749999999998,1941.05,1952.6,1941.05,-1.0,STOP
GC,2022-03-03,2022-03-03 07:55:00,LONG,1934.25,1932.7,1941.4,1932.7,-1.0,STOP
GC,2022-03-03,2022-03-03 20:50:00,LONG,1942.1,1939.5,1954.5,1939.5,-1.0,STOP
GC,2022-03-07,2022-03-07 08:35:00,LONG,1973.5583333333334,1966.65,2007.5,1966.65,-1.0,STOP
GC,2022-03-07,2022-03-07 19:40:00,LONG,1997.3416666666667,1995.75,2004.7,1995.75,-1.0,STOP
GC,2022-03-09,2022-03-09 20:05:00,SHORT,1988.5625,1989.875,1982.6,1982.6,4.542857142857212,TARGET
GC,2022-03-11,2022-03-11 02:35:00,SHORT,1991.775,1993.05,1986.0,1993.05,-1.0,STOP
GC,2022-03-13,2022-03-13 18:05:00,LONG,1989.0666666666666,1987.8,1994.8,1987.8,-1.0,STOP
GC,2022-03-14,2022-03-14 21:15:00,SHORT,1954.1916666666666,1955.55,1948.0,1948.0,4.558282208588862,TARGET
GC,2022-03-16,2022-03-16 21:00:00,LONG,1922.3666666666666,1920.7,1930.1,1930.1,4.640000000000431,TARGET
GC,2022-03-17,2022-03-17 16:30:00,SHORT,1939.2083333333335,1940.0500000000002,1935.6,1940.0500000000002,-1.0,STOP
GC,2022-03-23,2022-03-23 20:25:00,LONG,1943.3583333333331,1942.1499999999999,1948.8,1948.8,4.50344827586249,TARGET
GC,2022-03-25,2022-03-25 09:25:00,SHORT,1951.3791666666668,1952.575,1946.0,1946.0,4.49825783972185,TARGET
GC,2022-03-27,2022-03-27 21:15:00,LONG,1958.7791666666667,1957.375,1965.2,1957.375,-1.0,STOP
GC,2022-03-30,2022-03-30 22:55:00,SHORT,1932.4375,1933.125,1929.6,1929.6,4.127272727272859,TARGET
GC,2022-04-01,2022-04-01 00:00:00,SHORT,1942.6041666666665,1943.8249999999998,1937.1,1943.8249999999998,-1.0,STOP
GC,2022-04-04,2022-04-04 02:20:00,SHORT,1924.1833333333334,1925.5,1918.2,1925.5,-1.0,STOP
GC,2022-04-05,2022-04-05 08:25:00,SHORT,1930.8375,1931.625,1927.5,1931.625,-1.0,STOP
GC,2022-04-05,2022-04-05 21:25:00,SHORT,1926.4,1927.9,1919.5,1927.9,-1.0,STOP
GC,2022-04-07,2022-04-07 08:30:00,LONG,1932.1625,1930.875,1938.0,1930.875,-1.0,STOP
