asset,date,dr_high,dr_low,sr_high_close,sr_low_close,breakout_time,direction,cluster,entry_time,entry_price,stop_price,exit_time,exit_reason,exit_price,pnl,r_multiple
CL,2023-05-29,72.52,72.1,72.48,72.17,2023-05-29 10:30:00-04:00,Long Breakout,Second,2023-05-29 10:40:00-04:00,72.35600000000001,72.232,2023-05-29 21:20:00-04:00,TARGET,73.25500000000001,0.8990000000000009,7.2499999999994555
CL,2023-05-30,70.52,69.75,70.5,69.87,2023-05-30 10:40:00-04:00,Short Breakout,First,2023-05-30 10:40:00-04:00,69.75,69.99600000000001,2023-05-30 10:40:00-04:00,STOP,69.99600000000001,-0.24600000000000932,-1.0
CL,2023-05-30,70.52,69.75,70.5,69.87,2023-05-30 10:40:00-04:00,Short Breakout,Second,2023-05-30 11:05:00-04:00,70.122,70.374,2023-05-30 15:55:00-04:00,SESSION_CLOSE,69.76,0.36199999999999477,1.4365079365079423
CL,2023-05-31,69.13,68.34,68.95,68.51,2023-05-31 10:35:00-04:00,Long Breakout,First,2023-05-31 10:35:00-04:00,69.038,68.86200000000001,2023-05-31 11:00:00-04:00,STOP,68.86200000000001,-0.17599999999998772,-1.0
CL,2023-05-31,69.13,68.34,68.95,68.51,2023-05-31 10:35:00-04:00,Long Breakout,Second,2023-05-31 11:00:00-04:00,68.774,68.598,2023-05-31 11:10:00-04:00,STOP,68.598,-0.17600000000000193,-1.0
CL,2023-06-01,68.39,67.75,68.36,67.83,2023-06-01 10:30:00-04:00,Long Breakout,First,2023-06-01 10:30:00-04:00,68.39,68.254,2023-06-01 10:30:00-04:00,STOP,68.254,-0.13599999999999568,-1.0
CL,2023-06-02,72.17,71.66,72.14,71.72,2023-06-02 10:30:00-04:00,Short Breakout,First,2023-06-02 10:30:00-04:00,71.66,71.804,2023-06-02 12:10:00-04:00,STOP,71.804,-0.14400000000000546,-1.0
CL,2023-06-02,72.17,71.66,72.14,71.72,2023-06-02 10:30:00-04:00,Short Breakout,Second,2023-06-02 14:25:00-04:00,71.888,72.056,2023-06-02 15:20:00-04:00,STOP,72.056,-0.16799999999999216,-1.0
CL,2023-06-05,73.44,72.02,73.42,72.08,2023-06-05 14:35:00-04:00,Short Breakout,First,2023-06-05 14:35:00-04:00,72.02,72.348,2023-06-05 15:55:00-04:00,SESSION_CLOSE,71.84,0.1799999999999926,0.5487804878048506
CL,2023-06-06,71.6,70.58,71.53,70.66,2023-06-06 10:30:00-04:00,Long Breakout,First,2023-06-06 10:30:00-04:00,71.6,71.356,2023-06-06 15:55:00-04:00,SESSION_CLOSE,71.54,-0.05999999999998806,-0.2459016393442136
CL,2023-06-07,72.9,72.03,72.88,72.19,2023-06-07 11:35:00-04:00,Long Breakout,First,2023-06-07 11:35:00-04:00,72.9,72.74199999999999,2023-06-07 12:20:00-04:00,STOP,72.74199999999999,-0.15800000000001546,-1.0
CL,2023-06-07,72.9,72.03,72.88,72.19,2023-06-07 11:35:00-04:00,Long Breakout,Second,2023-06-07 12:50:00-04:00,72.604,72.328,2023-06-07 15:55:00-04:00,SESSION_CLOSE,72.61,0.006000000000000227,0.02173913043478373
CL,2023-06-08,72.79,71.92,72.76,72.05,2023-06-08 10:30:00-04:00,Short Breakout,First,2023-06-08 10:30:00-04:00,71.92,72.192,2023-06-08 10:45:00-04:00,STOP,72.192,-0.27199999999999136,-1.0
CL,2023-06-09,71.52,70.77,71.45,70.91,2023-06-09 10:35:00-04:00,Long Breakout,First,2023-06-09 10:35:00-04:00,71.52,71.342,2023-06-09 11:10:00-04:00,STOP,71.342,-0.17799999999999727,-1.0
CL,2023-06-09,71.52,70.77,71.45,70.91,2023-06-09 10:35:00-04:00,Long Breakout,Second,2023-06-09 11:30:00-04:00,71.234,71.018,2023-06-09 12:25:00-04:00,STOP,71.018,-0.21599999999999397,-1.0
CL,2023-06-12,68.27,66.95,68.08,67.01,2023-06-12 14:45:00-04:00,Short Breakout,First,2023-06-12 14:45:00-04:00,66.95,67.224,2023-06-12 15:55:00-04:00,SESSION_CLOSE,67.05,-0.09999999999999432,-0.36496350364961305
CL,2023-06-14,70.6,69.97,70.53,70.05,2023-06-14 10:30:00-04:00,Short Breakout,First,2023-06-14 10:30:00-04:00,69.97,70.146,2023-06-14 11:40:00-04:00,TARGET,68.85,1.1200000000000045,6.36363636363632
CL,2023-06-15,69.7,69.23,69.58,69.27,2023-06-15 10:30:00-04:00,Long Breakout,First,2023-06-15 10:30:00-04:00,69.642,69.518,2023-06-15 10:30:00-04:00,STOP,69.518,-0.12399999999999523,-1.0
CL,2023-06-15,69.7,69.23,69.58,69.27,2023-06-15 10:30:00-04:00,Long Breakout,Second,2023-06-15 10:45:00-04:00,69.456,69.332,2023-06-15 11:35:00-04:00,TARGET,70.355,0.8990000000000009,7.2499999999994555
CL,2023-06-16,71.29,70.53,71.2,70.7,2023-06-16 10:50:00-04:00,Long Breakout,First,2023-06-16 10:50:00-04:00,71.29,71.10000000000001,2023-06-16 11:15:00-04:00,STOP,71.10000000000001,-0.18999999999999773,-1.0
CL,2023-06-16,71.29,70.53,71.2,70.7,2023-06-16 10:50:00-04:00,Long Breakout,Second,2023-06-16 11:20:00-04:00,71.0,70.8,2023-06-16 15:55:00-04:00,SESSION_CLOSE,71.84,0.8400000000000034,4.1999999999999575
CL,2023-06-19,72.05,71.68,72.0,71.72,2023-06-19 10:55:00-04:00,Short Breakout,First,2023-06-19 10:55:00-04:00,71.68,71.776,2023-06-19 10:55:00-04:00,STOP,71.776,-0.09599999999998943,-1.0
CL,2023-06-20,71.17,69.76,71.12,69.87,2023-06-20 14:25:00-04:00,Long Breakout,First,2023-06-20 14:25:00-04:00,71.17,70.87,2023-06-20 14:25:00-04:00,STOP,70.87,-0.29999999999999716,-1.0
CL,2023-06-21,72.31,71.09,72.22,71.22,2023-06-21 11:20:00-04:00,Long Breakout,First,2023-06-21 11:20:00-04:00,72.31,72.02,2023-06-21 15:55:00-04:00,SESSION_CLOSE,72.62,0.3100000000000023,1.0689655172413641
CL,2023-06-22,70.71,69.97,70.65,70.08,2023-06-22 11:05:00-04:00,Short Breakout,First,2023-06-22 11:05:00-04:00,69.97,70.194,2023-06-22 11:05:00-04:00,STOP,70.194,-0.22400000000000375,-1.0
CL,2023-06-22,70.71,69.97,70.65,70.08,2023-06-22 11:05:00-04:00,Short Breakout,Second,2023-06-22 11:05:00-04:00,70.308,70.536,2023-06-22 15:55:00-04:00,SESSION_CLOSE,69.41,0.8980000000000103,3.938596491228212
CL,2023-06-23,68.61,67.55,68.4,67.63,2023-06-23 11:00:00-04:00,Long Breakout,First,2023-06-23 11:00:00-04:00,68.554,68.24600000000001,2023-06-23 15:55:00-04:00,SESSION_CLOSE,69.25,0.695999999999998,2.2597402597403065
CL,2023-06-27,69.26,68.36,69.12,68.46,2023-06-27 10:30:00-04:00,Long Breakout,First,2023-06-27 10:30:00-04:00,69.25200000000001,68.988,2023-06-27 10:45:00-04:00,STOP,68.988,-0.26400000000001,-1.0
CL,2023-06-27,69.26,68.36,69.12,68.46,2023-06-27 10:30:00-04:00,Long Breakout,Second,2023-06-27 11:10:00-04:00,68.856,68.592,2023-06-27 11:30:00-04:00,STOP,68.592,-0.2639999999999958,-1.0
CL,2023-06-28,67.97,67.22,67.95,67.25,2023-06-28 10:30:00-04:00,Long Breakout,First,2023-06-28 10:30:00-04:00,67.97,67.81,2023-06-28 10:30:00-04:00,STOP,67.81,-0.1599999999999966,-1.0
CL,2023-06-28,67.97,67.22,67.95,67.25,2023-06-28 10:30:00-04:00,Long Breakout,Second,2023-06-28 10:30:00-04:00,67.67,67.39,2023-06-28 13:30:00-04:00,TARGET,69.70000000000002,2.0300000000000153,7.250000000000026
CL,2023-06-29,70.6,69.46,70.44,69.59,2023-06-29 11:15:00-04:00,Short Breakout,First,2023-06-29 11:15:00-04:00,69.46,69.76,2023-06-29 12:05:00-04:00,STOP,69.76,-0.30000000000001137,-1.0
CL,2023-06-29,70.6,69.46,70.44,69.59,2023-06-29 11:15:00-04:00,Short Breakout,Second,2023-06-29 12:30:00-04:00,69.93,70.27,2023-06-29 15:55:00-04:00,SESSION_CLOSE,69.82,0.11000000000001364,0.3235294117647563
CL,2023-06-30,70.75,70.07,70.71,70.1,2023-06-30 10:30:00-04:00,Long Breakout,First,2023-06-30 10:30:00-04:00,70.75,70.588,2023-06-30 10:50:00-04:00,STOP,70.588,-0.16200000000000614,-1.0
CL,2023-06-30,70.75,70.07,70.71,70.1,2023-06-30 10:30:00-04:00,Long Breakout,Second,2023-06-30 10:50:00-04:00,70.466,70.222,2023-06-30 13:30:00-04:00,STOP,70.222,-0.24399999999999977,-1.0
CL,2023-07-03,70.89,70.03,70.88,70.13,2023-07-03 10:50:00-04:00,Long Breakout,First,2023-07-03 10:50:00-04:00,70.89,70.72999999999999,2023-07-03 11:20:00-04:00,STOP,70.72999999999999,-0.1600000000000108,-1.0
CL,2023-07-03,70.89,70.03,70.88,70.13,2023-07-03 10:50:00-04:00,Long Breakout,Second,2023-07-03 12:25:00-04:00,70.58,70.28,2023-07-03 12:35:00-04:00,STOP,70.28,-0.29999999999999716,-1.0
CL,2023-07-05,71.99,71.45,71.93,71.54,2023-07-05 10:35:00-04:00,Short Breakout,First,2023-07-05 10:35:00-04:00,71.462,71.61800000000001,2023-07-05 11:10:00-04:00,STOP,71.61800000000001,-0.1560000000000059,-1.0
CL,2023-07-05,71.99,71.45,71.93,71.54,2023-07-05 10:35:00-04:00,Short Breakout,Second,2023-07-05 11:15:00-04:00,71.69600000000001,71.852,2023-07-05 11:20:00-04:00,STOP,71.852,-0.1559999999999917,-1.0
CL,2023-07-06,71.71,70.24,71.63,70.26,2023-07-06 13:00:00-04:00,Long Breakout,First,2023-07-06 13:00:00-04:00,71.71,71.356,2023-07-06 13:25:00-04:00,STOP,71.356,-0.3539999999999992,-1.0
CL,2023-07-07,72.76,71.43,72.69,71.48,2023-07-07 10:30:00-04:00,Long Breakout,First,2023-07-07 10:30:00-04:00,72.76,72.448,2023-07-07 15:55:00-04:00,SESSION_CLOSE,73.64,0.8799999999999955,2.820512820512699
CL,2023-07-10,73.89,73.26,73.79,73.32,2023-07-10 10:40:00-04:00,Long Breakout,First,2023-07-10 10:40:00-04:00,73.88400000000001,73.696,2023-07-10 10:40:00-04:00,STOP,73.696,-0.1880000000000166,-1.0
CL,2023-07-10,73.89,73.26,73.79,73.32,2023-07-10 10:40:00-04:00,Long Breakout,Second,2023-07-10 11:10:00-04:00,73.602,73.414,2023-07-10 12:20:00-04:00,STOP,73.414,-0.1880000000000024,-1.0
CL,2023-07-11,74.07,73.49,74.02,73.56,2023-07-11 10:40:00-04:00,Long Breakout,First,2023-07-11 10:40:00-04:00,74.07,73.928,2023-07-11 15:55:00-04:00,SESSION_CLOSE,74.9,0.8300000000000125,5.845070422535468
CL,2023-07-12,76.08,75.51,76.05,75.6,2023-07-12 12:35:00-04:00,Short Breakout,First,2023-07-12 12:35:00-04:00,75.51,75.69,2023-07-12 13:25:00-04:00,STOP,75.69,-0.1799999999999926,-1.0
CL,2023-07-12,76.08,75.51,76.05,75.6,2023-07-12 12:35:00-04:00,Short Breakout,Second,2023-07-12 13:30:00-04:00,75.78,75.96,2023-07-12 14:50:00-04:00,STOP,75.96,-0.1799999999999926,-1.0
CL,2023-07-13,76.82,75.32,76.57,75.38,2023-07-13 14:20:00-04:00,Long Breakout,First,2023-07-13 14:20:00-04:00,76.80799999999999,76.332,2023-07-13 15:55:00-04:00,SESSION_CLOSE,77.32,0.5120000000000005,1.0756302521008434
CL,2023-07-14,76.52,75.8,76.46,75.82,2023-07-14 10:30:00-04:00,Short Breakout,First,2023-07-14 10:30:00-04:00,75.8,75.948,2023-07-14 15:55:00-04:00,SESSION_CLOSE,75.21,0.5900000000000034,3.986486486486614
CL,2023-07-17,74.93,74.21,74.88,74.32,2023-07-17 12:35:00-04:00,Short Breakout,First,2023-07-17 12:35:00-04:00,74.21,74.43199999999999,2023-07-17 15:55:00-04:00,SESSION_CLOSE,74.05,0.1599999999999966,0.7207207207207241
CL,2023-07-18,75.3,74.0,75.27,74.2,2023-07-18 10:35:00-04:00,Long Breakout,First,2023-07-18 10:35:00-04:00,75.3,75.056,2023-07-18 15:55:00-04:00,SESSION_CLOSE,75.67,0.37000000000000455,1.5163934426229708
CL,2023-07-19,76.87,76.15,76.81,76.23,2023-07-19 10:35:00-04:00,Short Breakout,First,2023-07-19 10:35:00-04:00,76.15,76.346,2023-07-19 11:15:00-04:00,STOP,76.346,-0.19599999999999795,-1.0
CL,2023-07-19,76.87,76.15,76.81,76.23,2023-07-19 10:35:00-04:00,Short Breakout,Second,2023-07-19 11:20:00-04:00,76.462,76.694,2023-07-19 15:55:00-04:00,SESSION_CLOSE,75.28,1.1820000000000022,5.094827586206921
CL,2023-07-20,76.15,75.71,76.12,75.76,2023-07-20 10:30:00-04:00,Short Breakout,First,2023-07-20 10:30:00-04:00,75.71,75.83200000000001,2023-07-20 11:30:00-04:00,TARGET,74.86000000000001,0.8499999999999801,6.967213114753131
CL,2023-07-20,76.15,75.71,76.12,75.76,2023-07-20 10:30:00-04:00,Short Breakout,Second,2023-07-20 12:50:00-04:00,75.90400000000001,76.048,2023-07-20 15:55:00-04:00,SESSION_CLOSE,75.73,0.1740000000000066,1.2083333333334525
CL,2023-07-21,76.62,75.88,76.57,75.95,2023-07-21 10:35:00-04:00,Long Breakout,First,2023-07-21 10:35:00-04:00,76.62,76.446,2023-07-21 10:45:00-04:00,STOP,76.446,-0.1740000000000066,-1.0
CL,2023-07-21,76.62,75.88,76.57,75.95,2023-07-21 10:35:00-04:00,Long Breakout,Second,2023-07-21 10:45:00-04:00,76.322,76.074,2023-07-21 15:55:00-04:00,SESSION_CLOSE,76.91,0.5879999999999939,2.3709677419354147
CL,2023-07-24,78.43,77.23,78.31,77.38,2023-07-24 10:45:00-04:00,Long Breakout,First,2023-07-24 10:45:00-04:00,78.43,78.124,2023-07-24 15:55:00-04:00,SESSION_CLOSE,78.92,0.4899999999999949,1.6013071895424063
CL,2023-07-25,79.21,78.4,79.19,78.43,2023-07-25 10:45:00-04:00,Long Breakout,First,2023-07-25 10:45:00-04:00,79.21,79.038,2023-07-25 10:55:00-04:00,STOP,79.038,-0.17199999999999704,-1.0
CL,2023-07-26,79.57,78.86,79.51,78.91,2023-07-26 11:15:00-04:00,Long Breakout,First,2023-07-26 11:15:00-04:00,79.57,79.39,2023-07-26 11:30:00-04:00,STOP,79.39,-0.1799999999999926,-1.0
CL,2023-07-26,79.57,78.86,79.51,78.91,2023-07-26 11:15:00-04:00,Long Breakout,Second,2023-07-26 11:30:00-04:00,79.27,79.03,2023-07-26 11:55:00-04:00,STOP,79.03,-0.23999999999999488,-1.0
CL,2023-07-27,80.08,79.03,79.97,79.12,2023-07-27 11:05:00-04:00,Long Breakout,First,2023-07-27 11:05:00-04:00,80.08,79.8,2023-07-27 13:50:00-04:00,STOP,79.8,-0.28000000000000114,-1.0
CL,2023-07-27,80.08,79.03,79.97,79.12,2023-07-27 11:05:00-04:00,Long Breakout,Second,2023-07-27 13:50:00-04:00,79.63,79.29,2023-07-27 15:55:00-04:00,SESSION_CLOSE,79.84,0.21000000000000796,0.6176470588235724
CL,2023-07-28,80.39,79.07,80.38,79.17,2023-07-28 14:10:00-04:00,Long Breakout,First,2023-07-28 14:10:00-04:00,80.39,80.13799999999999,2023-07-28 15:55:00-04:00,SESSION_CLOSE,80.49,0.09999999999999432,0.3968253968253592
CL,2023-07-31,81.62,81.13,81.59,81.24,2023-07-31 10:40:00-04:00,Long Breakout,First,2023-07-31 10:40:00-04:00,81.62,81.52,2023-07-31 10:40:00-04:00,STOP,81.52,-0.10000000000000853,-1.0
CL,2023-07-31,81.62,81.13,81.59,81.24,2023-07-31 10:40:00-04:00,Long Breakout,Second,2023-07-31 10:45:00-04:00,81.45,81.31,2023-07-31 10:50:00-04:00,STOP,81.31,-0.14000000000000057,-1.0
CL,2023-08-01,81.5,80.78,81.4,80.82,2023-08-01 12:40:00-04:00,Long Breakout,First,2023-08-01 12:40:00-04:00,81.5,81.284,2023-08-01 13:00:00-04:00,STOP,81.284,-0.21599999999999397,-1.0
CL,2023-08-02,81.28,80.42,81.18,80.45,2023-08-02 10:35:00-04:00,Short Breakout,First,2023-08-02 10:35:00-04:00,80.42,80.596,2023-08-02 15:55:00-04:00,SESSION_CLOSE,79.82,0.6000000000000085,3.4090909090909203
CL,2023-08-03,80.68,79.91,80.63,79.92,2023-08-03 10:40:00-04:00,Long Breakout,First,2023-08-03 10:40:00-04:00,80.68,80.488,2023-08-03 10:55:00-04:00,STOP,80.488,-0.19200000000000728,-1.0
CL,2023-08-04,82.12,81.52,82.09,81.59,2023-08-04 10:30:00-04:00,Long Breakout,First,2023-08-04 10:30:00-04:00,82.12,81.99000000000001,2023-08-04 11:00:00-04:00,STOP,81.99000000000001,-0.12999999999999545,-1.0
CL,2023-08-07,82.43,81.52,82.4,81.72,2023-08-07 15:45:00-04:00,Long Breakout,First,2023-08-07 15:45:00-04:00,82.43,82.26400000000001,2023-08-07 15:55:00-04:00,SESSION_CLOSE,82.45,0.01999999999999602,0.12048192771082171
CL,2023-08-08,81.29,80.34,81.21,80.39,2023-08-08 10:40:00-04:00,Long Breakout,First,2023-08-08 10:40:00-04:00,81.29,81.04599999999999,2023-08-08 15:55:00-04:00,SESSION_CLOSE,82.83,1.539999999999992,6.311475409835671
CL,2023-08-09,84.29,83.63,84.21,83.71,2023-08-09 10:35:00-04:00,Long Breakout,First,2023-08-09 10:35:00-04:00,84.29,84.11,2023-08-09 10:50:00-04:00,STOP,84.11,-0.18000000000000682,-1.0
CL,2023-08-09,84.29,83.63,84.21,83.71,2023-08-09 10:35:00-04:00,Long Breakout,Second,2023-08-09 10:55:00-04:00,84.00999999999999,83.80999999999999,2023-08-09 11:15:00-04:00,STOP,83.80999999999999,-0.20000000000000284,-1.0
CL,2023-08-10,84.16,83.46,84.14,83.62,2023-08-10 11:00:00-04:00,Short Breakout,First,2023-08-10 11:00:00-04:00,83.516,83.724,2023-08-10 11:25:00-04:00,STOP,83.724,-0.2079999999999984,-1.0
CL,2023-08-10,84.16,83.46,84.14,83.62,2023-08-10 11:00:00-04:00,Short Breakout,Second,2023-08-10 11:30:00-04:00,83.828,84.036,2023-08-10 15:55:00-04:00,SESSION_CLOSE,82.87,0.9579999999999984,4.605769230769258
CL,2023-08-11,83.54,82.56,83.44,82.71,2023-08-11 11:55:00-04:00,Long Breakout,First,2023-08-11 11:55:00-04:00,83.54,83.294,2023-08-11 14:25:00-04:00,STOP,83.294,-0.24600000000000932,-1.0
CL,2023-08-11,83.54,82.56,83.44,82.71,2023-08-11 11:55:00-04:00,Long Breakout,Second,2023-08-11 14:25:00-04:00,83.148,82.856,2023-08-11 15:55:00-04:00,SESSION_CLOSE,83.12,-0.027999999999991587,-0.09589041095887478
CL,2023-08-16,80.97,80.23,80.91,80.25,2023-08-16 12:15:00-04:00,Short Breakout,First,2023-08-16 12:15:00-04:00,80.23,80.382,2023-08-16 15:55:00-04:00,SESSION_CLOSE,78.79,1.4399999999999977,9.473684210526237
CL,2023-08-17,80.4,79.82,80.35,79.92,2023-08-17 10:40:00-04:00,Long Breakout,First,2023-08-17 10:40:00-04:00,80.4,80.264,2023-08-17 10:40:00-04:00,STOP,80.264,-0.1360000000000099,-1.0
CL,2023-08-17,80.4,79.82,80.35,79.92,2023-08-17 10:40:00-04:00,Long Breakout,Second,2023-08-17 11:40:00-04:00,80.178,80.006,2023-08-17 13:05:00-04:00,STOP,80.006,-0.17199999999999704,-1.0
CL,2023-08-18,80.5,79.66,80.42,79.71,2023-08-18 10:35:00-04:00,Short Breakout,First,2023-08-18 10:35:00-04:00,79.66,79.85199999999999,2023-08-18 10:40:00-04:00,STOP,79.85199999999999,-0.19199999999999307,-1.0
CL,2023-08-18,80.5,79.66,80.42,79.71,2023-08-18 10:35:00-04:00,Short Breakout,Second,2023-08-18 11:25:00-04:00,79.994,80.278,2023-08-18 11:30:00-04:00,STOP,80.278,-0.284000000000006,-1.0
CL,2023-08-21,81.39,80.43,81.36,80.52,2023-08-21 12:30:00-04:00,Short Breakout,First,2023-08-21 12:30:00-04:00,80.43,80.688,2023-08-21 12:30:00-04:00,STOP,80.688,-0.25799999999999557,-1.0
CL,2023-08-22,80.37,79.68,80.29,79.82,2023-08-22 14:05:00-04:00,Short Breakout,First,2023-08-22 14:05:00-04:00,79.72599999999998,79.914,2023-08-22 15:55:00-04:00,SESSION_CLOSE,79.78,-0.05400000000001626,-0.2872340425532526
CL,2023-08-23,78.77,77.62,78.67,77.65,2023-08-23 10:45:00-04:00,Long Breakout,First,2023-08-23 10:45:00-04:00,78.77,78.46600000000001,2023-08-23 15:55:00-04:00,SESSION_CLOSE,78.64,-0.12999999999999545,-0.4276315789473706
CL,2023-08-24,79.06,77.59,78.83,77.67,2023-08-24 12:10:00-04:00,Long Breakout,First,2023-08-24 12:10:00-04:00,79.06,78.598,2023-08-24 15:55:00-04:00,SESSION_CLOSE,78.89,-0.1700000000000017,-0.36796536796536905
CL,2023-08-25,80.42,79.54,80.39,79.72,2023-08-25 11:35:00-04:00,Short Breakout,First,2023-08-25 11:35:00-04:00,79.586,79.854,2023-08-25 12:15:00-04:00,STOP,79.854,-0.2680000000000007,-1.0
CL,2023-08-25,80.42,79.54,80.39,79.72,2023-08-25 11:35:00-04:00,Short Breakout,Second,2023-08-25 14:50:00-04:00,79.988,80.256,2023-08-25 15:15:00-04:00,STOP,80.256,-0.2680000000000007,-1.0
CL,2023-08-28,80.87,79.93,80.76,80.0,2023-08-28 12:15:00-04:00,Short Breakout,First,2023-08-28 12:15:00-04:00,79.93,80.152,2023-08-28 13:10:00-04:00,STOP,80.152,-0.2219999999999942,-1.0
CL,2023-08-29,80.4,79.34,80.39,79.65,2023-08-29 11:05:00-04:00,Long Breakout,First,2023-08-29 11:05:00-04:00,80.4,80.242,2023-08-29 15:55:00-04:00,SESSION_CLOSE,81.22,0.8199999999999932,5.189873417721435
CL,2023-08-30,82.05,81.59,81.9,81.7,2023-08-30 10:45:00-04:00,Short Breakout,First,2023-08-30 10:45:00-04:00,81.66,81.74000000000001,2023-08-30 11:15:00-04:00,TARGET,81.19999999999999,0.46000000000000796,5.749999999999201
CL,2023-08-31,83.1,82.46,83.05,82.46,2023-08-31 10:35:00-04:00,Long Breakout,First,2023-08-31 10:35:00-04:00,83.1,82.932,2023-08-31 10:50:00-04:00,STOP,82.932,-0.16799999999999216,-1.0
CL,2023-08-31,83.1,82.46,83.05,82.46,2023-08-31 10:35:00-04:00,Long Breakout,Second,2023-08-31 11:05:00-04:00,82.814,82.57799999999999,2023-08-31 11:10:00-04:00,STOP,82.57799999999999,-0.2360000000000042,-1.0
CL,2023-09-01,85.39,84.7,85.33,84.72,2023-09-01 12:50:00-04:00,Long Breakout,First,2023-09-01 12:50:00-04:00,85.39,85.208,2023-09-01 15:55:00-04:00,SESSION_CLOSE,85.93,0.5400000000000063,2.9670329670329663
CL,2023-09-04,85.98,85.47,85.91,85.57,2023-09-04 12:35:00-04:00,Long Breakout,First,2023-09-04 12:35:00-04:00,85.978,85.842,2023-09-04 14:15:00-04:00,STOP,85.842,-0.13599999999999568,-1.0
CL,2023-09-04,85.98,85.47,85.91,85.57,2023-09-04 12:35:00-04:00,Long Breakout,Second,2023-09-04 20:00:00-04:00,85.774,85.63799999999999,2023-09-04 23:55:00-04:00,SESSION_CLOSE,85.93,0.1560000000000059,1.1470588235293717
CL,2023-09-05,87.51,86.59,87.39,86.61,2023-09-05 10:35:00-04:00,Short Breakout,First,2023-09-05 10:35:00-04:00,86.59,86.766,2023-09-05 10:45:00-04:00,STOP,86.766,-0.17600000000000193,-1.0
CL,2023-09-05,87.51,86.59,87.39,86.61,2023-09-05 10:35:00-04:00,Short Breakout,Second,2023-09-05 11:10:00-04:00,86.922,87.234,2023-09-05 11:20:00-04:00,STOP,87.234,-0.3119999999999976,-1.0
CL,2023-09-06,87.12,86.35,87.05,86.49,2023-09-06 10:50:00-04:00,Short Breakout,First,2023-09-06 10:50:00-04:00,86.378,86.60199999999999,2023-09-06 11:15:00-04:00,STOP,86.60199999999999,-0.22399999999998954,-1.0
CL,2023-09-06,87.12,86.35,87.05,86.49,2023-09-06 10:50:00-04:00,Short Breakout,Second,2023-09-06 11:25:00-04:00,86.714,86.938,2023-09-06 11:25:00-04:00,STOP,86.938,-0.22400000000000375,-1.0
CL,2023-09-07,87.68,87.06,87.54,87.08,2023-09-07 12:35:00-04:00,Short Breakout,First,2023-09-07 12:35:00-04:00,87.06,87.172,2023-09-07 15:55:00-04:00,SESSION_CLOSE,87.06,0.0,0.0
CL,2023-09-08,87.6,86.83,87.46,86.87,2023-09-08 10:50:00-04:00,Long Breakout,First,2023-09-08 11:00:00-04:00,87.57799999999999,87.342,2023-09-08 13:10:00-04:00,STOP,87.342,-0.23599999999999,-1.0
CL,2023-09-11,88.15,87.35,88.05,87.44,2023-09-11 11:10:00-04:00,Short Breakout,First,2023-09-11 11:10:00-04:00,87.35,87.562,2023-09-11 12:00:00-04:00,STOP,87.562,-0.2120000000000033,-1.0
CL,2023-09-12,89.21,88.46,88.97,88.54,2023-09-12 11:00:00-04:00,Long Breakout,First,2023-09-12 11:35:00-04:00,89.056,88.884,2023-09-12 14:20:00-04:00,STOP,88.884,-0.17199999999999704,-1.0
CL,2023-09-13,88.45,87.81,88.34,87.9,2023-09-13 10:40:00-04:00,Long Breakout,First,2023-09-13 10:40:00-04:00,88.428,88.25200000000001,2023-09-13 10:40:00-04:00,STOP,88.25200000000001,-0.17599999999998772,-1.0
CL,2023-09-13,88.45,87.81,88.34,87.9,2023-09-13 10:40:00-04:00,Long Breakout,Second,2023-09-13 11:20:00-04:00,88.164,87.988,2023-09-13 12:35:00-04:00,STOP,87.988,-0.17600000000000193,-1.0
CL,2023-09-14,89.67,89.17,89.62,89.21,2023-09-14 12:55:00-04:00,Long Breakout,First,2023-09-14 12:55:00-04:00,89.67,89.538,2023-09-14 14:05:00-04:00,STOP,89.538,-0.132000000000005,-1.0
CL,2023-09-15,89.69,88.65,89.67,88.86,2023-09-15 10:30:00-04:00,Long Breakout,First,2023-09-15 10:30:00-04:00,89.69,89.508,2023-09-15 11:10:00-04:00,STOP,89.508,-0.18200000000000216,-1.0
CL,2023-09-18,91.1,90.58,91.1,90.61,2023-09-18 10:35:00-04:00,Long Breakout,First,2023-09-18 10:35:00-04:00,91.1,91.002,2023-09-18 10:40:00-04:00,STOP,91.002,-0.09799999999999898,-1.0
CL,2023-09-18,91.1,90.58,91.1,90.61,2023-09-18 10:35:00-04:00,Long Breakout,Second,2023-09-18 11:00:00-04:00,90.904,90.708,2023-09-18 12:45:00-04:00,STOP,90.708,-0.19599999999999795,-1.0
CL,2023-09-20,90.59,89.57,90.53,89.63,2023-09-20 11:05:00-04:00,Long Breakout,First,2023-09-20 11:05:00-04:00,90.59,90.35,2023-09-20 11:40:00-04:00,STOP,90.35,-0.2400000000000091,-1.0
CL,2023-09-20,90.59,89.57,90.53,89.63,2023-09-20 11:05:00-04:00,Long Breakout,Second,2023-09-20 11:45:00-04:00,90.17,89.81,2023-09-20 14:00:00-04:00,STOP,89.81,-0.35999999999999943,-1.0
CL,2023-09-21,90.98,90.2,90.89,90.21,2023-09-21 10:50:00-04:00,Short Breakout,First,2023-09-21 10:50:00-04:00,90.2,90.34599999999999,2023-09-21 10:50:00-04:00,STOP,90.34599999999999,-0.14599999999998658,-1.0
