Date,conf,entry,instrument,conf type,exit time,Unnamed: 6,stopped out,Unnamed: 8,Unnamed: 9,entry.1,stop ,take profit,exit,source,date,entry_time,stop,target,direction,entry_method,conf_type,conf_time,status,entry_ts,entry_date,Conf Time,Entry Time,Instrument,Conf Type,Direction,Session,Entry Method,Status,Entry,Stop,Target,Exit,session_label,Entry Price,Stop Price,Target Price,Exit Price,ts_x,bar_session,bar_session_start,high,low,range_session,session_x,range_session_start,mins_from_range_start,session_y,breakout_ts,ts_y,session,range_p_confirm_long,range_p_confirm_short,range_p_false_session,range_p_m7_ret_sd,range_p_m7_time,range_p_max_ext_sd,range_p_max_ret_sd,first_range_candle_p_session_box_dir_up,first_range_candle_p_session_box_dir_down,first_range_candle_p_first_break_true_range_only,seq_intraday_p_high_holds,seq_intraday_p_low_holds,seq_intraday_hi_pct_percentile,seq_intraday_lo_pct_percentile,seq_asia_p_high_holds,seq_asia_p_low_holds,seq_asia_hi_pct_percentile,seq_asia_lo_pct_percentile,seq_daycycle_p_hi_hold_24h,seq_daycycle_p_lo_hold_24h,modeldb_p_box_up,modeldb_p_box_down,range_p_confirm_dir,seq_intraday_p_hold_dir,seq_asia_p_hold_dir,entry_cluster,target_cluster,stop_cluster,rej_30m_count,rej_30m_perfect,rej_6h_support,rej_6h_resist,rej_24h_support,rej_24h_resist,rej_move_away,rej_retest_count,rej_quality,rej_6h_bias,rej_24h_bias,rej_30m_perfect_any,frontrun_class,risk_pts,target_r_multiple,realized_r_multiple,is_win
03/28/2022,,4528.0,,,,,,,,,,,4523.5,2022,2022-03-28,4:00,4523.5,4547.25,Long,Mode,Confirmed,,EX,2022-03-28 04:00:00-04:00,2022-03-28,,4:00,ES,Confirmed,Long,ODR,Mode,EX,,,,,ODR,4528.0,4523.5,4547.25,4523.5,2022-03-28 04:00:00-04:00,OS,2022-03-28 04:00:00-04:00,4527.75,4522.5,OR,OR,2022-03-28 03:00:00-04:00,60.0,,,2022-03-28 04:00:00-04:00,OS,0.83,0.17,0.16,0.5,0.0,0.0,0.5,0.6808,0.25,0.7578,0.6408333333333334,0.7520833333333334,,,0.6285714285714286,0.9387820512820512,0.787,0.164,0.991,0.991,1.0,0.0,0.83,0.6408333333333334,0.6285714285714286,1.0,0.0,1.0,17.0,5.0,6.0,24.0,6.0,32.0,2.75,4.0,dirty,-18.0,-26.0,True,no_breakout,4.5,4.277777777777778,-1.0,False
03/28/2022,,4530.25,,,,,,,,,,,4547.25,2022,2022-03-28,5:10,4526.5,4547.25,Long,Mode,Confirmed,,W,2022-03-28 05:10:00-04:00,2022-03-28,,5:10,ES,Confirmed,Long,ODR,Mode,W,,,,,ODR,4530.25,4526.5,4547.25,4547.25,2022-03-28 05:10:00-04:00,OS,2022-03-28 04:00:00-04:00,4532.0,4530.0,OR,OR,2022-03-28 03:00:00-04:00,130.0,,,2022-03-28 05:10:00-04:00,OS,0.9,0.1,0.14,0.5,0.0,0.3,0.8,0.6808,0.25,0.7578,0.0555555555555555,0.287037037037037,,,0.6408333333333334,0.6285714285714286,0.787,0.164,0.991,0.991,1.0,0.0,0.9,0.0555555555555555,0.6408333333333334,1.0,0.0,1.0,17.0,9.0,12.0,21.0,12.0,21.0,5.25,4.0,dirty,-9.0,-9.0,True,no_breakout,3.75,4.533333333333333,4.533333333333333,True
03/28/2022,,4540.5,,,,,,,,,,,4545.0,2022,2022-03-28,9:55,4545.0,4512.0,Short,Mode,Confirmed,,EX,2022-03-28 09:55:00-04:00,2022-03-28,,9:55,ES,Confirmed,Short,RDR,Mode,EX,,,,,RDR,4540.5,4545.0,4512.0,4545.0,2022-03-28 09:55:00-04:00,RR,2022-03-28 09:30:00-04:00,4546.0,4538.5,RR,RR,2022-03-28 09:30:00-04:00,25.0,RR,2022-03-28 10:25:00-04:00,2022-03-28 09:55:00-04:00,RR,0.71,0.29,0.5,0.5,0.5,0.5,0.5,0.8037,0.1735,0.8357,0.6408333333333334,0.4673913043478261,0.528,0.075,0.5,0.5,0.836,0.197,0.383,0.492,1.0,0.0,0.29,0.4673913043478261,0.5,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,10.25,4.0,dirty,-1.0,-1.0,False,frontrun,4.5,6.333333333333333,-1.0,False
03/28/2022,,4541.5,,,,,,,,,,,4512.0,2022,2022-03-28,10:50,4545.5,4512.0,Short,Mode,Confirmed,,W,2022-03-28 10:50:00-04:00,2022-03-28,,10:50,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,4541.5,4545.5,4512.0,4512.0,2022-03-28 10:50:00-04:00,RS,2022-03-28 10:30:00-04:00,4542.5,4538.5,RR,RR,2022-03-28 09:30:00-04:00,80.0,RR,2022-03-28 10:25:00-04:00,2022-03-28 10:50:00-04:00,RS,0.69,0.31,0.15,0.5,0.14,0.0,0.5,0.8037,0.1735,0.8357,0.4513888888888889,0.5291666666666667,0.528,0.075,0.5,0.5,0.861,0.417,0.533,0.717,1.0,0.0,0.31,0.5291666666666667,0.5,0.0,0.0,0.0,2.0,1.0,1.0,5.0,1.0,5.0,12.5,2.0,mixed,-4.0,-4.0,True,post_breakout,4.0,7.375,7.375,True
03/29/2022,,4581.75,,,,,,,,,,,4616.0,2022,2022-03-29,7:35,4578.0,4616.0,Long,Mode,Confirmed,,W,2022-03-29 07:35:00-04:00,2022-03-29,,7:35,ES,Confirmed,Long,ODR,Mode,W,,,,,ODR,4581.75,4578.0,4616.0,4616.0,2022-03-29 07:35:00-04:00,OS,2022-03-29 04:00:00-04:00,4584.75,4581.0,OR,OR,2022-03-29 03:00:00-04:00,275.0,,,2022-03-29 07:35:00-04:00,OS,0.69,0.31,0.19,0.15,0.0,0.38,0.69,0.3178,0.6192,0.7485,0.1768707482993197,0.3673469387755102,,,0.988095238095238,0.9782608695652174,0.609,0.957,0.963,0.963,0.0,1.0,0.69,0.1768707482993197,0.988095238095238,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,1.0,clean,0.0,0.0,False,no_breakout,3.75,9.133333333333333,9.133333333333333,True
03/30/2022,,4615.0,,,,,,,,,,,4615.0,2022,2022-03-30,4:00,4618.75,4592.25,Short,Frontrun,Confirmed,,BE,2022-03-30 04:00:00-04:00,2022-03-30,,4:00,ES,Confirmed,Short,ODR,Frontrun,BE,,,,,ODR,4615.0,4618.75,4592.25,4615.0,2022-03-30 04:00:00-04:00,OS,2022-03-30 04:00:00-04:00,4615.0,4607.5,OR,OR,2022-03-30 03:00:00-04:00,60.0,,,2022-03-30 04:00:00-04:00,OS,0.16,0.84,0.17,0.5,0.0,0.0,0.5,0.1929,0.7411,0.827,0.1724137931034483,0.0344827586206896,,,0.8640151515151515,0.987012987012987,0.048,0.333,0.923,0.923,0.0,1.0,0.84,0.0344827586206896,0.987012987012987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,clean,0.0,0.0,False,no_breakout,3.75,6.066666666666666,-0.0,False
03/30/2022,,4616.75,,,,,,,,,,,4603.0,2022,2022-03-30,7:35,4620.75,4603.0,Short,Retired,Confirmed,,W,2022-03-30 07:35:00-04:00,2022-03-30,,7:35,ES,Confirmed,Short,ODR,Retired,W,,,,,ODR,4616.75,4620.75,4603.0,4603.0,2022-03-30 07:35:00-04:00,OS,2022-03-30 04:00:00-04:00,4617.0,4615.25,OR,OR,2022-03-30 03:00:00-04:00,275.0,,,2022-03-30 07:35:00-04:00,OS,0.16,0.84,0.17,0.16,0.0,0.32,0.48,0.1929,0.7411,0.827,0.293103448275862,0.293103448275862,,,0.7893518518518519,0.9803921568627452,0.048,0.333,0.923,0.923,0.0,1.0,0.84,0.293103448275862,0.9803921568627452,1.0,0.0,0.0,2.0,0.0,14.0,6.0,71.0,35.0,6.25,3.0,dirty,8.0,36.0,False,no_breakout,4.0,3.4375,3.4375,True
03/30/2022,,4612.25,,,,,,,,,,,4581.25,2022,2022-03-30,10:55,4615.75,4581.25,Short,Frontrun,Confirmed,,W,2022-03-30 10:55:00-04:00,2022-03-30,,10:55,ES,Confirmed,Short,RDR,Frontrun,W,,,,,RDR,4612.25,4615.75,4581.25,4581.25,2022-03-30 10:55:00-04:00,RS,2022-03-30 10:30:00-04:00,4613.25,4608.0,RR,RR,2022-03-30 09:30:00-04:00,85.0,RR,2022-03-30 10:25:00-04:00,2022-03-30 10:55:00-04:00,RS,0.65,0.35,0.3,0.5,0.22,0.0,0.5,0.2614,0.7259,0.7398,0.48,0.54,,,0.5,0.5,0.04,0.24,0.745,0.536,0.0,1.0,0.35,0.54,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75,0.0,clean,0.0,0.0,False,post_breakout,3.5,8.857142857142858,8.857142857142858,True
03/31/2022,,4606.5,,,,,,,,,,,4604.25,2022,2022-03-31,4:05,4604.25,4623.0,Long,Frontrun,Confirmed,,EX,2022-03-31 04:05:00-04:00,2022-03-31,,4:05,ES,Confirmed,Long,ODR,Frontrun,EX,,,,,ODR,4606.5,4604.25,4623.0,4604.25,2022-03-31 04:05:00-04:00,OS,2022-03-31 04:00:00-04:00,4606.25,4602.0,OR,OR,2022-03-31 03:00:00-04:00,65.0,,,2022-03-31 04:05:00-04:00,OS,0.32,0.68,0.33,0.5,0.0,0.0,0.5,0.3498,0.6059,0.7173,0.6654411764705882,0.0121951219512195,,,0.9013888888888888,0.95125,0.348,0.13,0.976,0.976,1.0,0.0,0.32,0.6654411764705882,0.9013888888888888,0.0,1.0,0.0,5.0,1.0,8.0,26.0,21.0,40.0,-2.75,0.0,dirty,-18.0,-19.0,True,no_breakout,2.25,7.333333333333333,-1.0,False
03/31/2022,,4604.25,,,,,,,,,,,4584.75,2022,2022-03-31,4:40,4608.25,4584.75,Short,Advanced,Confirmed,,W,2022-03-31 04:40:00-04:00,2022-03-31,,4:40,ES,Confirmed,Short,ODR,Advanced,W,,,,,ODR,4604.25,4608.25,4584.75,4584.75,2022-03-31 04:40:00-04:00,OS,2022-03-31 04:00:00-04:00,4601.25,4600.25,OR,OR,2022-03-31 03:00:00-04:00,100.0,,,2022-03-31 04:40:00-04:00,OS,0.32,0.68,0.33,0.79,0.0,0.05,0.92,0.3498,0.6059,0.7173,0.2317073170731707,0.024390243902439,,,0.7148809523809523,0.8017857142857143,0.348,0.13,0.976,0.976,1.0,0.0,0.68,0.024390243902439,0.8017857142857143,0.0,0.0,0.0,0.0,0.0,24.0,28.0,39.0,31.0,4.25,2.0,mixed,-4.0,8.0,False,no_breakout,4.0,4.875,4.875,True
03/31/2022,,4587.25,,,,,,,,,,,4581.25,2022,2022-03-31,10:30,4581.25,4616.25,Long,Frontrun,Confirmed,,EX,2022-03-31 10:30:00-04:00,2022-03-31,,10:30,ES,Confirmed,Long,RDR,Frontrun,EX,,,,,RDR,4587.25,4581.25,4616.25,4581.25,2022-03-31 10:30:00-04:00,RS,2022-03-31 10:30:00-04:00,4588.25,4579.75,RR,RR,2022-03-31 09:30:00-04:00,60.0,RR,2022-03-31 10:25:00-04:00,2022-03-31 10:30:00-04:00,RS,0.34,0.66,0.21,0.5,0.0,0.0,0.5,0.1555,0.8311,0.8805,0.6647058823529413,0.2647058823529411,,,0.5,0.5,0.435,0.174,0.544,0.652,0.0,1.0,0.34,0.6647058823529413,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,dirty,0.0,0.0,False,post_breakout,6.0,4.833333333333333,-1.0,False
04/01/2022,,4549.75,,,,,,,,,,,4546.5,2022,2022-04-01,4:05,4546.5,4563.75,Long,Frontrun,Confirmed,,EX,2022-04-01 04:05:00-04:00,2022-04-01,,4:05,ES,Confirmed,Long,ODR,Frontrun,EX,,,,,ODR,4549.75,4546.5,4563.75,4546.5,2022-04-01 04:05:00-04:00,OS,2022-04-01 04:00:00-04:00,4550.0,4547.25,OR,OR,2022-04-01 03:00:00-04:00,65.0,,,2022-04-01 04:05:00-04:00,OS,0.4,0.6,0.22,0.5,0.0,0.0,0.5,0.3498,0.6059,0.7173,0.7396739130434783,0.6285714285714286,,,0.9827586206896552,0.7396739130434783,0.524,0.429,0.963,0.963,0.0,1.0,0.4,0.7396739130434783,0.9827586206896552,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,dirty,-3.0,-3.0,False,no_breakout,3.25,4.3076923076923075,-1.0,False
04/01/2022,,4551.25,,,,,,,,,,,4551.25,2022,2022-04-01,5:35,4548.5,4563.0,Long,Mode,Confirmed,,BE,2022-04-01 05:35:00-04:00,2022-04-01,,5:35,ES,Confirmed,Long,ODR,Mode,BE,,,,,ODR,4551.25,4548.5,4563.0,4551.25,2022-04-01 05:35:00-04:00,OS,2022-04-01 04:00:00-04:00,4554.0,4551.5,OR,OR,2022-04-01 03:00:00-04:00,155.0,,,2022-04-01 05:35:00-04:00,OS,1.0,0.0,0.18,0.86,0.0,0.29,0.86,0.3498,0.6059,0.7173,0.0746268656716417,0.4477611940298507,,,0.9138513513513514,0.9013888888888888,0.524,0.429,0.963,0.963,0.0,1.0,1.0,0.0746268656716417,0.9138513513513514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,5.0,dirty,0.0,0.0,False,no_breakout,2.75,4.2727272727272725,0.0,False
04/01/2022,,4523.25,,,,,,,,,,,4523.25,2022,2022-04-01,10:40,4517.25,4564.5,Long,Frontrun,Confirmed,,BE,2022-04-01 10:40:00-04:00,2022-04-01,,10:40,ES,Confirmed,Long,RDR,Frontrun,BE,,,,,RDR,4523.25,4517.25,4564.5,4523.25,2022-04-01 10:40:00-04:00,RS,2022-04-01 10:30:00-04:00,4524.25,4518.0,RR,RR,2022-04-01 09:30:00-04:00,70.0,RR,2022-04-01 10:25:00-04:00,2022-04-01 10:40:00-04:00,RS,0.0,1.0,0.17,0.5,0.05,0.0,0.5,0.1555,0.8311,0.8805,0.8315789473684211,0.2868421052631579,,,0.5,0.5,0.524,0.429,0.549,0.681,0.0,1.0,0.0,0.8315789473684211,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,11.25,1.0,clean,-1.0,-1.0,False,post_breakout,6.0,6.875,0.0,False
04/04/2022,,4545.75,,,,,,,,,,,4545.75,2022,2022-04-04,6:10,4542.5,4560.25,Long,Mode,Confirmed,,BE,2022-04-04 06:10:00-04:00,2022-04-04,,6:10,ES,Confirmed,Long,ODR,Mode,BE,,,,,ODR,4545.75,4542.5,4560.25,4545.75,2022-04-04 06:10:00-04:00,OS,2022-04-04 04:00:00-04:00,4548.5,4546.0,OR,OR,2022-04-04 03:00:00-04:00,190.0,,,2022-04-04 06:10:00-04:00,OS,1.0,0.0,0.14,0.5,0.0,0.0,0.5,0.3061,0.6735,0.6596,0.0847457627118644,0.3050847457627119,,,0.9791666666666666,0.981132075471698,0.016,0.828,0.973,0.973,0.0,1.0,1.0,0.0847457627118644,0.9791666666666666,0.0,0.0,0.0,10.0,5.0,21.0,28.0,21.0,28.0,5.25,4.0,dirty,-7.0,-7.0,True,no_breakout,3.25,4.461538461538462,0.0,False
04/04/2022,,4543.0,,,,,,,,,,,4578.5,2022,2022-04-04,9:50,4537.75,4578.5,Long,Advanced,Confirmed,,W,2022-04-04 09:50:00-04:00,2022-04-04,,9:50,ES,Confirmed,Long,RDR,Advanced,W,,,,,RDR,4543.0,4537.75,4578.5,4578.5,2022-04-04 09:50:00-04:00,RR,2022-04-04 09:30:00-04:00,4551.25,4543.0,RR,RR,2022-04-04 09:30:00-04:00,20.0,RR,2022-04-04 10:25:00-04:00,2022-04-04 09:50:00-04:00,RR,0.67,0.33,0.5,0.5,0.5,0.5,0.5,0.8158,0.1776,0.8067,0.1521739130434782,0.5217391304347826,0.528,0.075,0.5,0.5,0.029,0.912,0.318,0.474,1.0,0.0,0.67,0.1521739130434782,0.5,0.0,0.0,0.0,9.0,1.0,18.0,17.0,25.0,24.0,14.25,0.0,clean,1.0,1.0,True,frontrun,5.25,6.761904761904762,6.761904761904762,True
04/05/2022,,4558.75,,,,,,,,,,,4564.25,2022,2022-04-05,10:50,4564.25,4520.0,Short,Mode,Confirmed,,EX,2022-04-05 10:50:00-04:00,2022-04-05,,10:50,ES,Confirmed,Short,RDR,Mode,EX,,,,,RDR,4558.75,4564.25,4520.0,4564.25,2022-04-05 10:50:00-04:00,RS,2022-04-05 10:30:00-04:00,4565.0,4556.75,RR,RR,2022-04-05 09:30:00-04:00,80.0,RR,2022-04-05 10:25:00-04:00,2022-04-05 10:50:00-04:00,RS,0.29,0.71,0.3,0.07,0.58,0.0,0.44,0.6585,0.3252,0.7025,0.5800000000000001,0.42,,,0.5,0.5,0.31,0.414,0.553,0.684,0.0,1.0,0.71,0.42,0.5,0.0,0.0,0.0,2.0,2.0,2.0,6.0,2.0,6.0,7.25,6.0,dirty,-4.0,-4.0,True,post_breakout,5.5,7.045454545454546,-1.0,False
04/05/2022,,4563.5,,,,,,,,,,,4520.0,2022,2022-04-05,10:55,4567.75,4520.0,Short,Mode,Confirmed,,W,2022-04-05 10:55:00-04:00,2022-04-05,,10:55,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,4563.5,4567.75,4520.0,4520.0,2022-04-05 10:55:00-04:00,RS,2022-04-05 10:30:00-04:00,4563.5,4559.25,RR,RR,2022-04-05 09:30:00-04:00,85.0,RR,2022-04-05 10:25:00-04:00,2022-04-05 10:55:00-04:00,RS,0.29,0.71,0.3,0.07,0.62,0.0,0.44,0.6585,0.3252,0.7025,0.5800000000000001,0.42,,,0.5,0.5,0.31,0.414,0.553,0.699,0.0,1.0,0.71,0.42,0.5,0.0,0.0,0.0,1.0,0.0,8.0,2.0,15.0,6.0,12.25,1.0,clean,6.0,9.0,False,post_breakout,4.25,10.235294117647058,10.235294117647058,True
04/08/2022,,4505.75,,,,,,,,,,,4509.75,2022,2022-04-08,6:45,4509.75,4476.25,Short,Advanced,Confirmed,,EX,2022-04-08 06:45:00-04:00,2022-04-08,,6:45,ES,Confirmed,Short,ODR,Advanced,EX,,,,,ODR,4505.75,4509.75,4476.25,4509.75,2022-04-08 06:45:00-04:00,OS,2022-04-08 04:00:00-04:00,4506.5,4504.25,OR,OR,2022-04-08 03:00:00-04:00,225.0,,,2022-04-08 06:45:00-04:00,OS,0.73,0.27,0.28,0.04,0.0,0.16,0.23,0.8027,0.1644,0.8605,0.4482758620689655,0.0689655172413793,,,0.9803921568627452,0.8640151515151515,0.824,0.824,0.976,0.976,1.0,0.0,0.27,0.0689655172413793,0.8640151515151515,0.0,0.0,0.0,4.0,0.0,26.0,14.0,30.0,16.0,-0.25,1.0,dirty,12.0,14.0,False,no_breakout,4.0,7.375,-1.0,False
04/08/2022,,4505.5,,,,,,,,,,,4476.25,2022,2022-04-08,8:35,4508.0,4476.25,Short,Advanced,Confirmed,,W,2022-04-08 08:35:00-04:00,2022-04-08,,8:35,ES,Confirmed,Short,In Between,Advanced,W,,,,,In Between,4505.5,4508.0,4476.25,4476.25,2022-04-08 08:35:00-04:00,TR,2022-04-08 08:30:00-04:00,4506.5,4503.75,TR,TR,2022-04-08 08:30:00-04:00,5.0,,,2022-04-08 08:35:00-04:00,TR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4854,0.4723,0.7622,0.4827586206896552,0.2241379310344827,,,0.5,0.5,0.824,0.824,0.976,0.976,0.0,0.0,0.5,0.2241379310344827,0.5,0.0,0.0,0.0,3.0,0.0,27.0,13.0,33.0,17.0,13.75,0.0,clean,14.0,16.0,False,m7_first_two,2.5,11.7,11.7,True
04/08/2022,,4476.75,,,,,,,,,,,4482.0,2022,2022-04-08,10:15,4482.0,4449.25,Short,Advanced,Confirmed,,EX,2022-04-08 10:15:00-04:00,2022-04-08,,10:15,ES,Confirmed,Short,RDR,Advanced,EX,,,,,RDR,4476.75,4482.0,4449.25,4482.0,2022-04-08 10:15:00-04:00,RR,2022-04-08 09:30:00-04:00,4477.5,4470.5,RR,RR,2022-04-08 09:30:00-04:00,45.0,RR,2022-04-08 10:25:00-04:00,2022-04-08 10:15:00-04:00,RR,0.32,0.68,0.5,0.5,0.5,0.5,0.5,0.1549,0.8317,0.881,0.6511627906976745,0.3023255813953488,,,0.5,0.5,0.824,0.824,0.333,0.62,0.0,1.0,0.68,0.3023255813953488,0.5,0.0,0.0,1.0,3.0,2.0,3.0,0.0,3.0,3.0,1.5,2.0,dirty,3.0,0.0,True,frontrun,5.25,5.238095238095238,-1.0,False
04/08/2022,,4484.25,,,,,,,,,,,4484.25,2022,2022-04-08,10:35,4480.5,4521.0,Long,Frontrun,Confirmed,,BE,2022-04-08 10:35:00-04:00,2022-04-08,,10:35,ES,Confirmed,Long,RDR,Frontrun,BE,,,,,RDR,4484.25,4480.5,4521.0,4484.25,2022-04-08 10:35:00-04:00,RS,2022-04-08 10:30:00-04:00,4489.0,4483.25,RR,RR,2022-04-08 09:30:00-04:00,65.0,RR,2022-04-08 10:25:00-04:00,2022-04-08 10:35:00-04:00,RS,0.41,0.59,0.17,0.5,0.0,0.0,0.5,0.1549,0.8317,0.881,0.635,0.41,,,0.5,0.5,0.794,0.882,0.451,0.724,0.0,1.0,0.41,0.635,0.5,1.0,0.0,1.0,6.0,2.0,3.0,6.0,4.0,10.0,28.0,3.0,dirty,-3.0,-6.0,True,post_breakout,3.75,9.8,0.0,False
04/11/2022,,4451.5,,,,,,,,,,,4456.0,2022,2022-04-11,8:15,4456.0,4428.75,Short,Mode,Confirmed,,EX,2022-04-11 08:15:00-04:00,2022-04-11,,8:15,ES,Confirmed,Short,ODR,Mode,EX,,,,,ODR,4451.5,4456.0,4428.75,4456.0,2022-04-11 08:15:00-04:00,OS,2022-04-11 04:00:00-04:00,4452.75,4449.0,OR,OR,2022-04-11 03:00:00-04:00,315.0,,,2022-04-11 08:15:00-04:00,OS,0.0,1.0,0.2,0.0,0.0,0.0,0.25,0.2931,0.681,0.7069,0.3232142857142857,0.2760714285714285,0.333,0.222,1.0,1.0,0.944,0.833,0.995,0.995,1.0,0.0,1.0,0.2760714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,5.0,dirty,0.0,0.0,False,no_breakout,4.5,5.055555555555555,-1.0,False
04/11/2022,,4449.75,,,,,,,,,,,4415.75,2022,2022-04-11,10:00,4455.0,4415.75,Short,Mode,Confirmed,,W,2022-04-11 10:00:00-04:00,2022-04-11,,10:00,ES,Confirmed,Short,RDR,Mode,W,,,,,RDR,4449.75,4455.0,4415.75,4415.75,2022-04-11 10:00:00-04:00,RR,2022-04-11 09:30:00-04:00,4454.0,4444.0,RR,RR,2022-04-11 09:30:00-04:00,30.0,RR,2022-04-11 10:25:00-04:00,2022-04-11 10:00:00-04:00,RR,0.38,0.62,0.5,0.5,0.5,0.5,0.5,0.1543,0.8324,0.8815,0.5681818181818181,0.3863636363636363,0.19,0.286,0.5,0.5,0.951,0.746,0.417,0.517,0.0,1.0,0.62,0.3863636363636363,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,3.0,dirty,0.0,0.0,False,frontrun,5.25,6.476190476190476,6.476190476190476,True
04/12/2022,,4435.5,,,,,,,,,,,4435.5,2022,2022-04-12,10:55,4429.0,4473.25,Long,Mode,Confirmed,,BE,2022-04-12 10:55:00-04:00,2022-04-12,,10:55,ES,Confirmed,Long,RDR,Mode,BE,,,,,RDR,4435.5,4429.0,4473.25,4435.5,2022-04-12 10:55:00-04:00,RS,2022-04-12 10:30:00-04:00,4437.75,4433.0,RR,RR,2022-04-12 09:30:00-04:00,85.0,RR,2022-04-12 10:25:00-04:00,2022-04-12 10:55:00-04:00,RS,0.5,0.5,0.21,0.5,0.19,0.0,0.5,0.8817,0.1073,0.9015,0.2580645161290322,0.8494623655913979,0.795,0.159,0.5,0.5,0.091,0.318,0.702,0.487,1.0,0.0,0.5,0.2580645161290322,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,dirty,0.0,0.0,False,post_breakout,6.5,5.8076923076923075,0.0,False
04/13/2022,,4399.0,,,,,,,,,,,4399.0,2022,2022-04-13,9:35,4393.0,4450.0,Long,M7 Candle,Confirmed,,BE,2022-04-13 09:35:00-04:00,2022-04-13,,9:35,ES,Confirmed,Long,RDR,M7 Candle,BE,,,,,RDR,4399.0,4393.0,4450.0,4399.0,2022-04-13 09:35:00-04:00,RR,2022-04-13 09:30:00-04:00,4403.75,4398.75,RR,RR,2022-04-13 09:30:00-04:00,5.0,RR,2022-04-13 10:25:00-04:00,2022-04-13 09:35:00-04:00,RR,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5185,0.4444,0.5942,0.5,0.4777777777777777,0.702,0.684,0.5,0.5,1.0,0.018,0.212,0.339,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,9.0,12.75,4.0,dirty,-1.0,-7.0,False,m7_first_two,6.0,8.5,0.0,False
04/13/2022,,4404.25,,,,,,,,,,,4398.25,2022,2022-04-13,10:25,4398.25,4449.5,Long,Frontrun,Confirmed,,EX,2022-04-13 10:25:00-04:00,2022-04-13,,10:25,ES,Confirmed,Long,RDR,Frontrun,EX,,,,,RDR,4404.25,4398.25,4449.5,4398.25,2022-04-13 10:25:00-04:00,RR,2022-04-13 09:30:00-04:00,4407.5,4400.25,RR,RR,2022-04-13 09:30:00-04:00,55.0,RR,2022-04-13 10:25:00-04:00,2022-04-13 10:25:00-04:00,RR,0.89,0.11,0.5,0.5,0.5,0.5,0.5,0.5185,0.4444,0.5942,0.5375,0.4625,0.531,0.735,0.5,0.5,0.531,0.735,0.285,0.749,1.0,0.0,0.89,0.5375,0.5,0.0,0.0,0.0,6.0,0.0,9.0,8.0,16.0,8.0,4.0,6.0,dirty,1.0,8.0,False,post_breakout,6.0,7.541666666666667,-1.0,False
04/13/2022,,4399.0,,,,,,,,,,,4411.25,2022,2022-04-13,10:45,4393.25,4449.5,Long,Frontrun,Confirmed,,W,2022-04-13 10:45:00-04:00,2022-04-13,,10:45,ES,Confirmed,Long,RDR,Frontrun,W,,,,,RDR,4399.0,4393.25,4449.5,4411.25,2022-04-13 10:45:00-04:00,RS,2022-04-13 10:30:00-04:00,4407.75,4402.25,RR,RR,2022-04-13 09:30:00-04:00,75.0,RR,2022-04-13 10:25:00-04:00,2022-04-13 10:45:00-04:00,RS,0.89,0.11,0.25,0.5,0.11,0.0,0.5,0.5185,0.4444,0.5942,0.5375,0.48125,0.531,0.735,0.5,0.5,0.531,0.735,0.301,0.816,1.0,0.0,0.89,0.5375,0.5,0.0,0.0,0.0,2.0,1.0,5.0,4.0,5.0,10.0,22.5,0.0,clean,1.0,-5.0,True,post_breakout,5.75,8.782608695652174,2.130434782608696,True
04/14/2022,,4421.5,,,,,,,,,,,4429.25,2022,2022-04-14,10:30,4429.25,4391.25,Short,Frontrun,Confirmed,,EX,2022-04-14 10:30:00-04:00,2022-04-14,,10:30,ES,Confirmed,Short,RDR,Frontrun,EX,,,,,RDR,4421.5,4429.25,4391.25,4429.25,2022-04-14 10:30:00-04:00,RS,2022-04-14 10:30:00-04:00,4427.75,4419.75,RR,RR,2022-04-14 09:30:00-04:00,60.0,RR,2022-04-14 10:25:00-04:00,2022-04-14 10:30:00-04:00,RS,0.36,0.64,0.21,0.5,0.0,0.0,0.5,0.2608,0.7266,0.7379,0.4625,0.55625,0.038,0.538,0.5,0.5,0.5,0.308,0.452,0.619,0.0,1.0,0.64,0.55625,0.5,0.0,0.0,0.0,21.0,2.0,4.0,17.0,19.0,29.0,4.75,6.0,dirty,-13.0,-10.0,True,post_breakout,7.75,3.903225806451613,-1.0,False
