entry_ts,entry_time,entry_time_et,ny_day,session,direction,entry_price,stop_price,primary_target,primary_reason,r_target,pred_win_prob,expected_r,rej_count,rej_long_share,rej_wick_mean,rej_conf_mean,p_bias,rej_24h_orientation,current_session_break_out,first_break_true,dist_cluster_darkpool,dist_cluster_weekly,dist_cluster_monthly,target_sd_1,target_sd_2,target_sd_3,target_session_max_ext,target_intraday_pct_level,target_daycycle_pct_level,target_prev_wddrb_hi,target_prev_wddrb_lo,hit_1h,r_1h,hit_2h,r_2h,hit_4h,r_4h,hit_session,r_session
1748913600,2025-06-03 01:20:00+00:00,2025-06-02 21:20:00-04:00,2025-06-02,AS,short,5934.25,5924.25,5870.5,prev_wddrb_lo,6.375,0.9980669205420116,6.360743538997335,2.0,0.0,1.0,1.1499999999999857,0.0,bearish,False,True,,,,5932.485294117647,5930.720588235294,5928.955882352941,5934.25,5936.094973964229,,5949.0,5870.5,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1738806900,2025-02-06 01:55:00+00:00,2025-02-05 20:55:00-05:00,2025-02-05,AS,short,6091.75,6101.625,6029.5,prev_wddrb_lo,6.30379746835443,0.9998865633875162,6.302968950311353,13.0,0.0,0.38461538461538464,1.396153846153845,-0.48,bearish,False,True,,,,6090.931818181818,6090.113636363636,6089.295454545455,6091.75,,6071.5145,6088.5,6029.5,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1736819100,2025-01-14 01:45:00+00:00,2025-01-13 20:45:00-05:00,2025-01-13,AS,short,5889.0,5896.75,5840.365,daycycle_pct_level,6.27548387096777,0.9999657183896212,6.275234455664388,12.0,0.0,0.4166666666666667,1.3416666666666666,-0.06000000000000005,bearish,False,False,,,,5888.666666666667,5888.333333333333,5888.0,5889.0,,5840.365,5878.25,5813.0,open,0.0,open,0.0,open,0.0,stop,-1.0
1752736800,2025-07-17 07:20:00+00:00,2025-07-17 03:20:00-04:00,2025-07-17,OR,short,6304.0,6306.5,6288.550585729499,intraday_pct_level,6.179765708200284,0.9999659326355251,6.179521112505058,30.0,0.0,0.2,1.2416666666666663,-0.48,bearish,False,True,,,,6302.8,6301.6,6300.4,6304.0,6288.550585729499,,6308.75,6241.0,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1741056000,2025-03-04 02:40:00+00:00,2025-03-03 21:40:00-05:00,2025-03-03,AS,short,5871.25,5879.25,5821.75,prev_wddrb_lo,6.1875,0.997809779751947,6.171757791967119,33.0,0.0,0.21212121212121213,1.6272727272727274,-0.45999999999999996,bearish,True,False,,,,5870.5921052631575,5869.934210526316,5869.276315789473,5870.7132963988915,,5849.81375,5997.0,5821.75,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1751500800,2025-07-03 00:00:00+00:00,2025-07-02 20:00:00-04:00,2025-07-02,AR,short,6276.75,6283.125,6238.25,prev_wddrb_lo,6.03921568627451,0.9998659768086503,6.038272268123636,25.0,0.0,0.4,1.5499999999999994,-0.5,bearish,False,True,,,,6276.083333333333,6275.416666666667,6274.75,6276.75,,,6276.5,6238.25,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1740083400,2025-02-20 20:30:00+00:00,2025-02-20 15:30:00-05:00,2025-02-20,RS,short,6132.5,6134.25,6121.875,intraday_pct_level,6.071428571428571,0.9897647153173005,5.999050486886625,7.0,0.0,0.5714285714285714,2.0,-0.34,bearish,False,True,,,,6131.819444444444,6131.138888888889,6130.458333333333,6132.5,6121.875,6147.885,6150.0,6102.75,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1747898700,2025-05-22 07:25:00+00:00,2025-05-22 03:25:00-04:00,2025-05-22,OR,short,5867.25,5870.5,5847.75,prev_wddrb_lo,6.0,0.9998423020767873,5.99889611453751,34.0,0.0,0.20588235294117646,1.3529411764705876,-0.14999999999999997,bearish,False,True,,,,5867.098484848485,5866.94696969697,5866.795454545455,5867.25,5933.599882720876,,5956.25,5847.75,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1738818300,2025-02-06 05:05:00+00:00,2025-02-06 00:05:00-05:00,2025-02-06,AS,short,6098.5,6105.25,6059.07375,daycycle_pct_level,5.8409259259259905,0.999968059727237,5.840707424885966,31.0,0.0,0.2903225806451613,1.437096774193548,0.0,bearish,True,False,,,2.5,6097.681818181818,6096.863636363636,6096.045454545455,6097.086776859504,,6059.07375,6088.5,6029.5,open,0.0,open,0.0,open,0.0,stop,-1.0
1753191300,2025-07-22 13:35:00+00:00,2025-07-22 09:35:00-04:00,2025-07-22,RR,short,6348.25,6349.75,6339.5,prev_wddrb_lo,5.833333333333333,0.9996666932196676,5.831055737001062,46.0,0.0,0.2391304347826087,1.6076086956521736,-0.06000000000000005,bearish,False,,,0.0,,6348.214285714285,6348.178571428572,6348.142857142857,6348.25,,,6349.25,6339.5,tp,5.833333333333333,tp,5.833333333333333,tp,5.833333333333333,tp,5.833333333333333
1740364500,2025-02-24 02:35:00+00:00,2025-02-23 21:35:00-05:00,2025-02-23,AS,short,6056.0,6061.5,6024.5,prev_wddrb_lo,5.7272727272727275,0.9998486141967006,5.726254313686895,41.0,0.0,0.24390243902439024,1.7451219512195124,-0.12000000000000005,bearish,False,True,,,,6054.714285714285,6053.428571428572,6052.142857142857,6056.0,,6069.104,6133.0,6024.5,open,0.0,open,0.0,stop,-1.0,stop,-1.0
1743476400,2025-04-01 03:00:00+00:00,2025-03-31 23:00:00-04:00,2025-03-31,AS,short,5640.5,5659.25,5533.75,prev_wddrb_lo,5.693333333333333,0.9996269612554118,5.690836460669557,20.0,0.0,0.3,1.5549999999999995,-0.18,bearish,True,False,,,,5640.0,5639.5,5639.0,5639.866666666667,5602.132839031016,,5672.75,5533.75,open,0.0,open,0.0,open,0.0,stop,-1.0
1738141800,2025-01-29 09:10:00+00:00,2025-01-29 04:10:00-05:00,2025-01-29,OS,short,6103.25,6089.75,6026.58,daycycle_pct_level,5.679259259259265,0.9999565862849153,5.678969287800808,34.0,0.0,0.20588235294117646,1.3838235294117642,-0.6799999999999999,bearish,True,True,,,,6102.583333333333,6101.916666666667,6101.25,6101.916666666667,6110.754237288135,6026.58,6105.5,6023.5,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1740112500,2025-02-21 04:35:00+00:00,2025-02-20 23:35:00-05:00,2025-02-20,AS,short,6132.5,6137.75,6102.75,prev_wddrb_lo,5.666666666666667,0.9992012615401181,5.661341743600787,57.0,0.0,0.2631578947368421,1.7263157894736842,-0.34,bearish,True,True,,,,6131.642857142857,6130.785714285715,6129.928571428572,6132.132653061224,,6138.75025,6150.0,6102.75,open,0.0,open,0.0,open,0.0,stop,-1.0
1739418600,2025-02-13 03:50:00+00:00,2025-02-12 22:50:00-05:00,2025-02-12,AS,short,6086.5,6076.25,6028.6295,daycycle_pct_level,5.64590243902439,0.9998884863747899,5.645161330350621,54.0,0.0,0.2222222222222222,1.5444444444444445,-0.28,bearish,True,False,,,,6086.346153846154,6086.192307692308,6086.038461538462,6086.369822485207,,6028.6295,6084.75,6023.75,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1737014700,2025-01-16 08:05:00+00:00,2025-01-16 03:05:00-05:00,2025-01-16,OR,short,6011.0,6000.5,5952.5,prev_wddrb_lo,5.571428571428571,0.9997785514867915,5.569973338341772,42.0,0.0,0.2857142857142857,1.5833333333333333,0.0,bearish,False,True,,,,6009.0,6007.0,6005.0,6011.0,,5894.818,6001.25,5952.5,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1741797600,2025-03-12 16:40:00+00:00,2025-03-12 12:40:00-04:00,2025-03-12,RS,short,5603.0,5612.5,5550.25,prev_wddrb_lo,5.552631578947368,0.9999949477768877,5.552598473590658,22.0,0.0,0.22727272727272727,1.772727272727272,-0.24,bearish,True,True,,,,5602.1858974358975,5601.371794871795,5600.557692307692,5601.982371794872,,,5645.0,5550.25,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
1750398900,2025-06-20 05:55:00+00:00,2025-06-20 01:55:00-04:00,2025-06-20,AS,short,6025.5,6025.75,6024.119047619048,sd_2,5.523809523809177,0.9998740705469036,5.522987984043739,29.0,0.0,0.2413793103448276,1.1637931034482751,-0.6000000000000001,bearish,True,False,23.0,,,6024.809523809524,6024.119047619048,6023.428571428572,6024.957482993197,5999.741679873217,,5999.25,5969.5,stop,-1.0,stop,-1.0,stop,-1.0,stop,-1.0
