min_planned_r,quality,archetypes,bias_score_min,trades,months,trades_per_month,median_trades_per_month,win_rate,stop_rate,timeout_rate,total_r,avg_r
3.0,clean_mixed,range+after,3,10.0,5.0,2.0,1.0,0.1,0.6,0.3,1.8919152413422848,0.1891915241342285
3.0,clean_mixed,post+after,0,11.0,6.0,1.8333333333333333,1.5,0.09090909090909091,0.7272727272727273,0.18181818181818182,-3.3223704729434287,-0.3020336793584935
3.0,clean_mixed,post+after,1,11.0,6.0,1.8333333333333333,1.5,0.09090909090909091,0.7272727272727273,0.18181818181818182,-3.3223704729434287,-0.3020336793584935
3.0,clean_mixed,post+after,2,10.0,6.0,1.6666666666666667,1.5,0.1,0.7,0.2,-2.322370472943429,-0.2322370472943429
3.0,clean_mixed,post+after,3,7.0,5.0,1.4,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.6776295270565709,0.09680421815093869
3.0,clean_mixed,range+post+after,0,16.0,6.0,2.6666666666666665,2.0,0.0625,0.75,0.1875,-4.108084758657715,-0.2567552974161072
3.0,clean_mixed,range+post+after,1,16.0,6.0,2.6666666666666665,2.0,0.0625,0.75,0.1875,-4.108084758657715,-0.2567552974161072
3.0,clean_mixed,range+post+after,2,15.0,6.0,2.5,2.0,0.06666666666666667,0.7333333333333333,0.2,-3.1080847586577147,-0.207205650577181
3.0,clean_mixed,range+post+after,3,12.0,5.0,2.4,2.0,0.08333333333333333,0.6666666666666666,0.25,-0.10808475865771516,-0.009007063221476264
3.0,clean_mixed,range+m7+frontrun,0,39.0,7.0,5.571428571428571,4.0,0.1794871794871795,0.2564102564102564,0.4358974358974359,45.80051922154007,1.1743722877317968
3.0,clean_mixed,range+m7+frontrun,1,39.0,7.0,5.571428571428571,4.0,0.1794871794871795,0.2564102564102564,0.4358974358974359,45.80051922154007,1.1743722877317968
3.0,clean_mixed,range+m7+frontrun,2,38.0,7.0,5.428571428571429,4.0,0.15789473684210525,0.2631578947368421,0.4473684210526316,41.879307170200825,1.1020870307947586
3.0,clean_mixed,range+m7+frontrun,3,28.0,7.0,4.0,4.0,0.07142857142857142,0.35714285714285715,0.5,17.35105911314138,0.6196806826121921
3.0,clean_mixed,all+frontrun,0,50.0,7.0,7.142857142857143,5.0,0.16,0.36,0.38,42.47814874859664,0.8495629749719328
3.0,clean_mixed,all+frontrun,1,50.0,7.0,7.142857142857143,5.0,0.16,0.36,0.38,42.47814874859664,0.8495629749719328
3.0,clean_mixed,all+frontrun,2,48.0,7.0,6.857142857142857,5.0,0.14583333333333334,0.3541666666666667,0.3958333333333333,39.55693669725739,0.824102847859529
3.0,clean_mixed,all+frontrun,3,35.0,7.0,5.0,4.0,0.08571428571428572,0.4,0.45714285714285713,18.02868864019795,0.5151053897199414
3.0,clean_only,all,0,26.0,7.0,3.7142857142857144,3.0,0.2692307692307692,0.2692307692307692,0.4230769230769231,45.446220670649026,1.7479315642557318
3.0,clean_only,all,1,26.0,7.0,3.7142857142857144,3.0,0.2692307692307692,0.2692307692307692,0.4230769230769231,45.446220670649026,1.7479315642557318
3.0,clean_only,all,2,24.0,7.0,3.4285714285714284,3.0,0.25,0.25,0.4583333333333333,42.52500861930979,1.7718753591379077
3.0,clean_only,all,3,19.0,7.0,2.7142857142857144,2.0,0.15789473684210525,0.2631578947368421,0.5263157894736842,24.407265729301354,1.2845929331211239
3.0,clean_only,range_start,0,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range_start,1,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range_start,2,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range_start,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,after_formed,0,5.0,4.0,1.25,1.0,0.2,0.6,0.2,0.995811345238389,0.1991622690476778
3.0,clean_only,after_formed,1,5.0,4.0,1.25,1.0,0.2,0.6,0.2,0.995811345238389,0.1991622690476778
3.0,clean_only,after_formed,2,4.0,4.0,1.0,1.0,0.25,0.5,0.25,1.9958113452383888,0.4989528363095972
3.0,clean_only,after_formed,3,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.9958113452383888,0.9986037817461296
3.0,clean_only,post_breakout,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,clean_only,post_breakout,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,clean_only,post_breakout,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,clean_only,post_breakout,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,clean_only,m7,0,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.0,clean_only,m7,1,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.0,clean_only,m7,2,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.0,clean_only,m7,3,4.0,4.0,1.0,1.0,0.25,0.5,0.25,2.8720457068189944,0.7180114267047486
3.0,clean_only,frontrun,0,14.0,6.0,2.3333333333333335,1.5,0.2857142857142857,0.07142857142857142,0.5714285714285714,30.576829434583658,2.184059245327404
3.0,clean_only,frontrun,1,14.0,6.0,2.3333333333333335,1.5,0.2857142857142857,0.07142857142857142,0.5714285714285714,30.576829434583658,2.184059245327404
3.0,clean_only,frontrun,2,13.0,6.0,2.1666666666666665,1.0,0.23076923076923078,0.07692307692307693,0.6153846153846154,26.65561738324442,2.050432106403417
3.0,clean_only,frontrun,3,10.0,6.0,1.6666666666666667,1.0,0.1,0.1,0.7,16.325122962958254,1.6325122962958254
3.0,clean_only,m7+frontrun,0,19.0,6.0,3.1666666666666665,2.5,0.3157894736842105,0.15789473684210525,0.47368421052631576,42.236123611124924,2.222953874269733
3.0,clean_only,m7+frontrun,1,19.0,6.0,3.1666666666666665,2.5,0.3157894736842105,0.15789473684210525,0.47368421052631576,42.236123611124924,2.222953874269733
3.0,clean_only,m7+frontrun,2,18.0,6.0,3.0,2.5,0.2777777777777778,0.16666666666666666,0.5,38.31491155978568,2.128606197765871
3.0,clean_only,m7+frontrun,3,14.0,6.0,2.3333333333333335,2.0,0.14285714285714285,0.21428571428571427,0.5714285714285714,19.197168669777252,1.371226333555518
3.0,clean_only,range+post,0,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range+post,1,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range+post,2,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range+post,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.0,clean_only,range+after,0,7.0,5.0,1.4,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,3.210097059524103,0.45858529421772903
3.0,clean_only,range+after,1,7.0,5.0,1.4,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,3.210097059524103,0.45858529421772903
3.0,clean_only,range+after,2,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,4.210097059524104,0.7016828432540173
3.0,clean_only,range+after,3,5.0,4.0,1.25,1.0,0.2,0.4,0.4,5.210097059524104,1.0420194119048207
3.0,clean_only,post+after,0,5.0,4.0,1.25,1.0,0.2,0.6,0.2,0.995811345238389,0.1991622690476778
3.0,clean_only,post+after,1,5.0,4.0,1.25,1.0,0.2,0.6,0.2,0.995811345238389,0.1991622690476778
3.0,clean_only,post+after,2,4.0,4.0,1.0,1.0,0.25,0.5,0.25,1.9958113452383888,0.4989528363095972
3.0,clean_only,post+after,3,3.0,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.9958113452383888,0.9986037817461296
3.0,clean_only,range+post+after,0,7.0,5.0,1.4,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,3.210097059524103,0.45858529421772903
3.0,clean_only,range+post+after,1,7.0,5.0,1.4,1.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,3.210097059524103,0.45858529421772903
3.0,clean_only,range+post+after,2,6.0,5.0,1.2,1.0,0.16666666666666666,0.5,0.3333333333333333,4.210097059524104,0.7016828432540173
3.0,clean_only,range+post+after,3,5.0,4.0,1.25,1.0,0.2,0.4,0.4,5.210097059524104,1.0420194119048207
3.0,clean_only,range+m7+frontrun,0,21.0,6.0,3.5,3.0,0.2857142857142857,0.19047619047619047,0.47619047619047616,44.45040932541064,2.1166861583528878
3.0,clean_only,range+m7+frontrun,1,21.0,6.0,3.5,3.0,0.2857142857142857,0.19047619047619047,0.47619047619047616,44.45040932541064,2.1166861583528878
3.0,clean_only,range+m7+frontrun,2,20.0,6.0,3.3333333333333335,3.0,0.25,0.2,0.5,40.52919727407139,2.0264598637035696
3.0,clean_only,range+m7+frontrun,3,16.0,6.0,2.6666666666666665,2.5,0.125,0.25,0.5625,21.411454384062964,1.3382158990039352
3.0,clean_only,all+frontrun,0,26.0,7.0,3.7142857142857144,3.0,0.2692307692307692,0.2692307692307692,0.4230769230769231,45.446220670649026,1.7479315642557318
3.0,clean_only,all+frontrun,1,26.0,7.0,3.7142857142857144,3.0,0.2692307692307692,0.2692307692307692,0.4230769230769231,45.446220670649026,1.7479315642557318
3.0,clean_only,all+frontrun,2,24.0,7.0,3.4285714285714284,3.0,0.25,0.25,0.4583333333333333,42.52500861930979,1.7718753591379077
3.0,clean_only,all+frontrun,3,19.0,7.0,2.7142857142857144,2.0,0.15789473684210525,0.2631578947368421,0.5263157894736842,24.407265729301354,1.2845929331211239
3.5,all,all,0,148.0,7.0,21.142857142857142,23.0,0.05405405405405406,0.6486486486486487,0.22972972972972974,-14.015264573994875,-0.09469773360807347
3.5,all,all,1,148.0,7.0,21.142857142857142,23.0,0.05405405405405406,0.6486486486486487,0.22972972972972974,-14.015264573994875,-0.09469773360807347
3.5,all,all,2,127.0,7.0,18.142857142857142,17.0,0.05511811023622047,0.6220472440944882,0.25196850393700787,-3.423837596011572,-0.026959351149697417
3.5,all,all,3,91.0,7.0,13.0,11.0,0.04395604395604396,0.6593406593406593,0.24175824175824176,-10.030406056994421,-0.11022424238455407
3.5,all,range_start,0,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.5,all,range_start,1,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.5,all,range_start,2,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.5,all,range_start,3,9.0,5.0,1.8,1.0,0.1111111111111111,0.6666666666666666,0.2222222222222222,6.808352365826168,0.7564835962029075
3.5,all,after_formed,0,21.0,6.0,3.5,3.0,0.0,0.7142857142857143,0.2857142857142857,-4.557565033550877,-0.21702690635956556
3.5,all,after_formed,1,21.0,6.0,3.5,3.0,0.0,0.7142857142857143,0.2857142857142857,-4.557565033550877,-0.21702690635956556
3.5,all,after_formed,2,15.0,6.0,2.5,2.0,0.0,0.7333333333333333,0.26666666666666666,-3.04492600422833,-0.20299506694855532
3.5,all,after_formed,3,10.0,4.0,2.5,2.0,0.0,0.7,0.3,-1.29492600422833,-0.129492600422833
3.5,all,post_breakout,0,13.0,6.0,2.1666666666666665,2.0,0.0,0.9230769230769231,0.07692307692307693,-11.35,-0.8730769230769231
3.5,all,post_breakout,1,13.0,6.0,2.1666666666666665,2.0,0.0,0.9230769230769231,0.07692307692307693,-11.35,-0.8730769230769231
3.5,all,post_breakout,2,12.0,6.0,2.0,1.5,0.0,0.9166666666666666,0.08333333333333333,-10.35,-0.8624999999999999
3.5,all,post_breakout,3,9.0,6.0,1.5,1.5,0.0,0.8888888888888888,0.1111111111111111,-7.35,-0.8166666666666667
3.5,all,m7,0,28.0,7.0,4.0,3.0,0.14285714285714285,0.6785714285714286,0.17857142857142858,5.69282429161723,0.2033151532720439
3.5,all,m7,1,28.0,7.0,4.0,3.0,0.14285714285714285,0.6785714285714286,0.17857142857142858,5.69282429161723,0.2033151532720439
3.5,all,m7,2,26.0,7.0,3.7142857142857144,3.0,0.15384615384615385,0.6538461538461539,0.19230769230769232,7.69282429161723,0.29587785736989347
3.5,all,m7,3,19.0,7.0,2.7142857142857144,3.0,0.10526315789473684,0.7368421052631579,0.15789473684210525,-2.544245584472298,-0.13390766234064727
3.5,all,frontrun,0,77.0,7.0,11.0,10.0,0.03896103896103896,0.5714285714285714,0.2597402597402597,-10.608876197887394,-0.13777761295957655
3.5,all,frontrun,1,77.0,7.0,11.0,10.0,0.03896103896103896,0.5714285714285714,0.2597402597402597,-10.608876197887394,-0.13777761295957655
3.5,all,frontrun,2,65.0,7.0,9.285714285714286,7.0,0.03076923076923077,0.5230769230769231,0.3076923076923077,-4.5300882492266386,-0.06969366537271751
3.5,all,frontrun,3,44.0,7.0,6.285714285714286,7.0,0.022727272727272728,0.5681818181818182,0.29545454545454547,-5.649586834119962,-0.12839970077545368
3.5,all,m7+frontrun,0,105.0,7.0,15.0,13.0,0.06666666666666667,0.6,0.23809523809523808,-4.916051906270168,-0.04681954196447779
3.5,all,m7+frontrun,1,105.0,7.0,15.0,13.0,0.06666666666666667,0.6,0.23809523809523808,-4.916051906270168,-0.04681954196447779
3.5,all,m7+frontrun,2,91.0,7.0,13.0,13.0,0.06593406593406594,0.5604395604395604,0.27472527472527475,3.162736042390589,0.034755341125171306
3.5,all,m7+frontrun,3,63.0,7.0,9.0,9.0,0.047619047619047616,0.6190476190476191,0.25396825396825395,-8.193832418592258,-0.13006083204114696
3.5,all,range+post,0,22.0,7.0,3.142857142857143,3.0,0.045454545454545456,0.8181818181818182,0.13636363636363635,-4.541647634173832,-0.20643852882608327
3.5,all,range+post,1,22.0,7.0,3.142857142857143,3.0,0.045454545454545456,0.8181818181818182,0.13636363636363635,-4.541647634173832,-0.20643852882608327
3.5,all,range+post,2,21.0,7.0,3.0,3.0,0.047619047619047616,0.8095238095238095,0.14285714285714285,-3.5416476341738323,-0.16864988734161107
3.5,all,range+post,3,18.0,7.0,2.5714285714285716,2.0,0.05555555555555555,0.7777777777777778,0.16666666666666666,-0.5416476341738322,-0.030091535231879567
3.5,all,range+after,0,30.0,7.0,4.285714285714286,2.0,0.03333333333333333,0.7,0.26666666666666666,2.2507873322752907,0.07502624440917635
3.5,all,range+after,1,30.0,7.0,4.285714285714286,2.0,0.03333333333333333,0.7,0.26666666666666666,2.2507873322752907,0.07502624440917635
3.5,all,range+after,2,24.0,7.0,3.4285714285714284,2.0,0.041666666666666664,0.7083333333333334,0.25,3.763426361597836,0.15680943173324316
3.5,all,range+after,3,19.0,5.0,3.8,3.0,0.05263157894736842,0.6842105263157895,0.2631578947368421,5.513426361597838,0.29018033482093886
3.5,all,post+after,0,34.0,7.0,4.857142857142857,5.0,0.0,0.7941176470588235,0.20588235294117646,-15.90756503355088,-0.46786955981031997
3.5,all,post+after,1,34.0,7.0,4.857142857142857,5.0,0.0,0.7941176470588235,0.20588235294117646,-15.90756503355088,-0.46786955981031997
3.5,all,post+after,2,27.0,7.0,3.857142857142857,3.0,0.0,0.8148148148148148,0.18518518518518517,-13.39492600422833,-0.49610837052697515
3.5,all,post+after,3,19.0,7.0,2.7142857142857144,2.0,0.0,0.7894736842105263,0.21052631578947367,-8.64492600422833,-0.4549961054857016
3.5,all,range+post+after,0,43.0,7.0,6.142857142857143,6.0,0.023255813953488372,0.7674418604651163,0.20930232558139536,-9.099212667724709,-0.21160959692383044
3.5,all,range+post+after,1,43.0,7.0,6.142857142857143,6.0,0.023255813953488372,0.7674418604651163,0.20930232558139536,-9.099212667724709,-0.21160959692383044
3.5,all,range+post+after,2,36.0,7.0,5.142857142857143,4.0,0.027777777777777776,0.7777777777777778,0.19444444444444445,-6.586573638402162,-0.1829603788445045
3.5,all,range+post+after,3,28.0,7.0,4.0,3.0,0.03571428571428571,0.75,0.21428571428571427,-1.8365736384021623,-0.06559191565722008
3.5,all,range+m7+frontrun,0,114.0,7.0,16.285714285714285,17.0,0.07017543859649122,0.6052631578947368,0.23684210526315788,1.8923004595560013,0.016599126838210538
3.5,all,range+m7+frontrun,1,114.0,7.0,16.285714285714285,17.0,0.07017543859649122,0.6052631578947368,0.23684210526315788,1.8923004595560013,0.016599126838210538
3.5,all,range+m7+frontrun,2,100.0,7.0,14.285714285714286,14.0,0.07,0.57,0.27,9.971088408216756,0.09971088408216756
3.5,all,range+m7+frontrun,3,72.0,7.0,10.285714285714286,9.0,0.05555555555555555,0.625,0.25,-1.3854800527660895,-0.019242778510640133
3.5,all,all+frontrun,0,148.0,7.0,21.142857142857142,23.0,0.05405405405405406,0.6486486486486487,0.22972972972972974,-14.015264573994875,-0.09469773360807347
3.5,all,all+frontrun,1,148.0,7.0,21.142857142857142,23.0,0.05405405405405406,0.6486486486486487,0.22972972972972974,-14.015264573994875,-0.09469773360807347
3.5,all,all+frontrun,2,127.0,7.0,18.142857142857142,17.0,0.05511811023622047,0.6220472440944882,0.25196850393700787,-3.423837596011572,-0.026959351149697417
3.5,all,all+frontrun,3,91.0,7.0,13.0,11.0,0.04395604395604396,0.6593406593406593,0.24175824175824176,-10.030406056994421,-0.11022424238455407
3.5,clean_mixed,all,0,41.0,7.0,5.857142857142857,5.0,0.14634146341463414,0.3170731707317073,0.4146341463414634,39.36428155792747,0.9601044282421334
3.5,clean_mixed,all,1,41.0,7.0,5.857142857142857,5.0,0.14634146341463414,0.3170731707317073,0.4146341463414634,39.36428155792747,0.9601044282421334
3.5,clean_mixed,all,2,39.0,7.0,5.571428571428571,5.0,0.1282051282051282,0.3076923076923077,0.4358974358974359,36.44306950658823,0.9344376796561085
3.5,clean_mixed,all,3,28.0,7.0,4.0,3.0,0.07142857142857142,0.35714285714285715,0.5,16.933581089329206,0.6047707531903288
3.5,clean_mixed,range_start,0,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.5,clean_mixed,range_start,1,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.5,clean_mixed,range_start,2,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.5,clean_mixed,range_start,3,5.0,3.0,1.6666666666666667,1.0,0.0,0.8,0.2,-0.7857142857142856,-0.1571428571428571
3.5,clean_mixed,after_formed,0,7.0,5.0,1.4,1.0,0.0,0.7142857142857143,0.2857142857142857,-3.7135306553911205,-0.5305043793415887
3.5,clean_mixed,after_formed,1,7.0,5.0,1.4,1.0,0.0,0.7142857142857143,0.2857142857142857,-3.7135306553911205,-0.5305043793415887
3.5,clean_mixed,after_formed,2,6.0,5.0,1.2,1.0,0.0,0.6666666666666666,0.3333333333333333,-2.7135306553911205,-0.4522551092318534
3.5,clean_mixed,after_formed,3,4.0,3.0,1.3333333333333333,1.0,0.0,0.5,0.5,-0.7135306553911206,-0.17838266384778015
3.5,clean_mixed,post_breakout,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0
3.5,clean_mixed,post_breakout,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0
3.5,clean_mixed,post_breakout,2,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0
3.5,clean_mixed,post_breakout,3,1.0,1.0,1.0,1.0,0.0,1.0,0.0,-1.0,-1.0
3.5,clean_mixed,m7,0,7.0,6.0,1.1666666666666667,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,15.908422582215518,2.27263179745936
3.5,clean_mixed,m7,1,7.0,6.0,1.1666666666666667,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,15.908422582215518,2.27263179745936
3.5,clean_mixed,m7,2,7.0,6.0,1.1666666666666667,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,15.908422582215518,2.27263179745936
3.5,clean_mixed,m7,3,5.0,5.0,1.0,1.0,0.2,0.4,0.4,3.3585321933054804,0.671706438661096
3.5,clean_mixed,frontrun,0,21.0,7.0,3.0,2.0,0.14285714285714285,0.047619047619047616,0.5714285714285714,28.955103916817357,1.378814472229398
3.5,clean_mixed,frontrun,1,21.0,7.0,3.0,2.0,0.14285714285714285,0.047619047619047616,0.5714285714285714,28.955103916817357,1.378814472229398
3.5,clean_mixed,frontrun,2,20.0,7.0,2.857142857142857,2.0,0.1,0.05,0.6,25.033891865478118,1.2516945932739059
3.5,clean_mixed,frontrun,3,13.0,7.0,1.8571428571428572,1.0,0.07692307692307693,0.07692307692307693,0.6923076923076923,16.07429383712913,1.2364841413176253
3.5,clean_mixed,m7+frontrun,0,28.0,7.0,4.0,3.0,0.21428571428571427,0.10714285714285714,0.5,44.86352649903288,1.6022688035368886
3.5,clean_mixed,m7+frontrun,1,28.0,7.0,4.0,3.0,0.21428571428571427,0.10714285714285714,0.5,44.86352649903288,1.6022688035368886
3.5,clean_mixed,m7+frontrun,2,27.0,7.0,3.857142857142857,3.0,0.18518518518518517,0.1111111111111111,0.5185185185185185,40.94231444769363,1.5163820165812456
3.5,clean_mixed,m7+frontrun,3,18.0,7.0,2.5714285714285716,2.0,0.1111111111111111,0.16666666666666666,0.6111111111111112,19.43282603043461,1.079601446135256
3.5,clean_mixed,range+post,0,6.0,3.0,2.0,2.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
3.5,clean_mixed,range+post,1,6.0,3.0,2.0,2.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
3.5,clean_mixed,range+post,2,6.0,3.0,2.0,2.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
3.5,clean_mixed,range+post,3,6.0,3.0,2.0,2.0,0.0,0.8333333333333334,0.16666666666666666,-1.7857142857142856,-0.2976190476190476
3.5,clean_mixed,range+after,0,12.0,6.0,2.0,1.0,0.0,0.75,0.25,-4.499244941105406,-0.3749370784254505
3.5,clean_mixed,range+after,1,12.0,6.0,2.0,1.0,0.0,0.75,0.25,-4.499244941105406,-0.3749370784254505
3.5,clean_mixed,range+after,2,11.0,6.0,1.8333333333333333,1.0,0.0,0.7272727272727273,0.2727272727272727,-3.499244941105406,-0.31811317646412784
3.5,clean_mixed,range+after,3,9.0,4.0,2.25,1.5,0.0,0.6666666666666666,0.3333333333333333,-1.499244941105406,-0.166582771233934
3.5,clean_mixed,post+after,0,8.0,6.0,1.3333333333333333,1.0,0.0,0.75,0.25,-4.7135306553911205,-0.5891913319238901
3.5,clean_mixed,post+after,1,8.0,6.0,1.3333333333333333,1.0,0.0,0.75,0.25,-4.7135306553911205,-0.5891913319238901
3.5,clean_mixed,post+after,2,7.0,6.0,1.1666666666666667,1.0,0.0,0.7142857142857143,0.2857142857142857,-3.7135306553911205,-0.5305043793415887
3.5,clean_mixed,post+after,3,5.0,4.0,1.25,1.0,0.0,0.6,0.4,-1.7135306553911205,-0.3427061310782241
3.5,clean_mixed,range+post+after,0,13.0,6.0,2.1666666666666665,1.5,0.0,0.7692307692307693,0.23076923076923078,-5.499244941105406,-0.4230188416234928
3.5,clean_mixed,range+post+after,1,13.0,6.0,2.1666666666666665,1.5,0.0,0.7692307692307693,0.23076923076923078,-5.499244941105406,-0.4230188416234928
3.5,clean_mixed,range+post+after,2,12.0,6.0,2.0,1.5,0.0,0.75,0.25,-4.499244941105406,-0.3749370784254505
3.5,clean_mixed,range+post+after,3,10.0,4.0,2.5,2.0,0.0,0.7,0.3,-2.499244941105406,-0.2499244941105406
3.5,clean_mixed,range+m7+frontrun,0,33.0,7.0,4.714285714285714,4.0,0.18181818181818182,0.21212121212121213,0.45454545454545453,44.07781221331859,1.3356912791914723
3.5,clean_mixed,range+m7+frontrun,1,33.0,7.0,4.714285714285714,4.0,0.18181818181818182,0.21212121212121213,0.45454545454545453,44.07781221331859,1.3356912791914723
3.5,clean_mixed,range+m7+frontrun,2,32.0,7.0,4.571428571428571,4.0,0.15625,0.21875,0.46875,40.15660016197935,1.2548937550618546
3.5,clean_mixed,range+m7+frontrun,3,23.0,7.0,3.2857142857142856,3.0,0.08695652173913043,0.30434782608695654,0.5217391304347826,18.647111744720327,0.8107439889008837
3.5,clean_mixed,all+frontrun,0,41.0,7.0,5.857142857142857,5.0,0.14634146341463414,0.3170731707317073,0.4146341463414634,39.36428155792747,0.9601044282421334
3.5,clean_mixed,all+frontrun,1,41.0,7.0,5.857142857142857,5.0,0.14634146341463414,0.3170731707317073,0.4146341463414634,39.36428155792747,0.9601044282421334
3.5,clean_mixed,all+frontrun,2,39.0,7.0,5.571428571428571,5.0,0.1282051282051282,0.3076923076923077,0.4358974358974359,36.44306950658823,0.9344376796561085
3.5,clean_mixed,all+frontrun,3,28.0,7.0,4.0,3.0,0.07142857142857142,0.35714285714285715,0.5,16.933581089329206,0.6047707531903288
3.5,clean_only,all,0,23.0,6.0,3.8333333333333335,3.5,0.21739130434782608,0.30434782608695654,0.43478260869565216,37.91130084840091,1.648317428191344
3.5,clean_only,all,1,23.0,6.0,3.8333333333333335,3.5,0.21739130434782608,0.30434782608695654,0.43478260869565216,37.91130084840091,1.648317428191344
3.5,clean_only,all,2,21.0,6.0,3.5,3.5,0.19047619047619047,0.2857142857142857,0.47619047619047616,34.990088797061674,1.6661947046219845
3.5,clean_only,all,3,17.0,6.0,2.8333333333333335,2.5,0.11764705882352941,0.29411764705882354,0.5294117647058824,19.891105546853662,1.1700650321678625
3.5,clean_only,range_start,0,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.5,clean_only,range_start,1,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.5,clean_only,range_start,2,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.5,clean_only,range_start,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,2.2142857142857144,1.1071428571428572
3.5,clean_only,after_formed,0,4.0,3.0,1.3333333333333333,1.0,0.0,0.75,0.25,-2.395348837209302,-0.5988372093023255
3.5,clean_only,after_formed,1,4.0,3.0,1.3333333333333333,1.0,0.0,0.75,0.25,-2.395348837209302,-0.5988372093023255
3.5,clean_only,after_formed,2,3.0,3.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,-1.3953488372093024,-0.46511627906976744
3.5,clean_only,after_formed,3,2.0,2.0,1.0,1.0,0.0,0.5,0.5,-0.39534883720930236,-0.19767441860465118
3.5,clean_only,post_breakout,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,clean_only,post_breakout,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,clean_only,post_breakout,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,clean_only,post_breakout,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5,clean_only,m7,0,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.5,clean_only,m7,1,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.5,clean_only,m7,2,5.0,4.0,1.25,1.0,0.4,0.4,0.2,11.659294176541266,2.331858835308253
3.5,clean_only,m7,3,4.0,4.0,1.0,1.0,0.25,0.5,0.25,2.8720457068189944,0.7180114267047486
