date,ts,session,session_label,open,high,low,close,p_model_uxp,p_model_dxp,p_model_rx,p_model_rc,p_model_u,p_model_d,p_model_ux,p_model_dx,p_trade_long,p_trade_short,p_range_up,p_range_down,p_adr_mid_broken,p_odr_mid_broken,p_confirm_long,p_confirm_short
2025-05-13,2025-05-13 09:55:00-04:00,RR,RDRRange,5883.0,5890.25,5882.0,5888.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:00:00-04:00,RR,RDRRange,5888.5,5893.25,5887.75,5892.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:05:00-04:00,RR,RDRRange,5892.75,5899.0,5890.75,5897.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:10:00-04:00,RR,RDRRange,5897.5,5909.0,5894.0,5908.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:15:00-04:00,RR,RDRRange,5908.25,5915.0,5904.75,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:20:00-04:00,RR,RDRRange,5907.75,5909.0,5903.5,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:25:00-04:00,RR,RDRRange,5908.0,5912.25,5903.25,5903.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 10:30:00-04:00,RS,RDR,5903.75,5908.5,5901.0,5905.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 10:35:00-04:00,RS,RDR,5905.5,5907.5,5903.5,5905.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 10:40:00-04:00,RS,RDR,5905.0,5906.5,5897.0,5897.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 10:45:00-04:00,RS,RDR,5897.5,5904.5,5896.75,5900.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 10:50:00-04:00,RS,RDR,5900.25,5909.0,5900.25,5905.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 10:55:00-04:00,RS,RDR,5906.0,5909.5,5904.75,5906.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:00:00-04:00,RS,RDR,5906.75,5908.25,5904.0,5906.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:05:00-04:00,RS,RDR,5906.75,5907.25,5903.0,5906.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:10:00-04:00,RS,RDR,5906.5,5909.5,5905.25,5905.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:15:00-04:00,RS,RDR,5905.5,5911.0,5905.25,5910.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:20:00-04:00,RS,RDR,5910.5,5911.5,5907.5,5910.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:25:00-04:00,RS,RDR,5910.0,5917.0,5910.0,5912.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:30:00-04:00,RS,RDR,5912.75,5916.5,5912.0,5915.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:35:00-04:00,RS,RDR,5915.25,5917.75,5912.5,5916.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:40:00-04:00,RS,RDR,5916.5,5917.5,5914.25,5916.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:45:00-04:00,RS,RDR,5916.25,5920.25,5912.5,5913.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:50:00-04:00,RS,RDR,5913.75,5913.75,5909.5,5911.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 11:55:00-04:00,RS,RDR,5911.0,5914.75,5910.5,5912.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:00:00-04:00,RS,RDR,5912.5,5913.0,5905.75,5906.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:05:00-04:00,RS,RDR,5907.0,5909.25,5905.5,5907.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:10:00-04:00,RS,RDR,5907.75,5912.25,5905.25,5911.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:15:00-04:00,RS,RDR,5911.75,5912.25,5906.0,5906.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:20:00-04:00,RS,RDR,5906.25,5909.25,5905.25,5908.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:25:00-04:00,RS,RDR,5908.75,5914.0,5908.75,5912.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:30:00-04:00,RS,RDR,5912.5,5913.5,5908.75,5911.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:35:00-04:00,RS,RDR,5911.25,5916.25,5911.25,5916.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:40:00-04:00,RS,RDR,5916.0,5916.25,5914.25,5916.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:45:00-04:00,RS,RDR,5916.0,5919.5,5916.0,5917.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:50:00-04:00,RS,RDR,5917.75,5917.75,5915.0,5917.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 12:55:00-04:00,RS,RDR,5917.25,5918.25,5915.0,5915.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:00:00-04:00,RS,RDR,5915.75,5917.5,5913.5,5915.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:05:00-04:00,RS,RDR,5915.75,5916.25,5912.75,5914.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:10:00-04:00,RS,RDR,5914.75,5915.75,5912.25,5913.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:15:00-04:00,RS,RDR,5913.75,5919.25,5912.75,5918.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:20:00-04:00,RS,RDR,5918.0,5919.75,5916.0,5919.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:25:00-04:00,RS,RDR,5919.25,5920.0,5917.5,5919.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:30:00-04:00,RS,RDR,5919.25,5927.0,5919.0,5924.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:35:00-04:00,RS,RDR,5925.0,5926.25,5921.0,5922.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:40:00-04:00,RS,RDR,5922.25,5924.0,5919.75,5920.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:45:00-04:00,RS,RDR,5920.25,5923.5,5919.75,5922.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:50:00-04:00,RS,RDR,5922.75,5924.5,5917.0,5917.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 13:55:00-04:00,RS,RDR,5917.5,5919.25,5914.5,5915.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:00:00-04:00,RS,RDR,5915.25,5916.75,5910.5,5916.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:05:00-04:00,RS,RDR,5916.25,5918.5,5914.5,5915.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:10:00-04:00,RS,RDR,5915.0,5918.25,5914.75,5917.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:15:00-04:00,RS,RDR,5917.75,5919.0,5914.25,5917.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:20:00-04:00,RS,RDR,5917.5,5919.25,5916.0,5917.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:25:00-04:00,RS,RDR,5917.25,5918.0,5914.25,5914.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:30:00-04:00,RS,RDR,5915.0,5916.75,5913.5,5914.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:35:00-04:00,RS,RDR,5914.25,5916.75,5913.5,5915.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:40:00-04:00,RS,RDR,5915.0,5915.5,5910.5,5912.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:45:00-04:00,RS,RDR,5912.25,5913.75,5910.5,5913.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:50:00-04:00,RS,RDR,5913.25,5916.5,5911.75,5915.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 14:55:00-04:00,RS,RDR,5915.75,5923.25,5914.5,5922.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:00:00-04:00,RS,RDR,5921.75,5922.0,5918.25,5920.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:05:00-04:00,RS,RDR,5920.25,5922.0,5918.0,5918.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:10:00-04:00,RS,RDR,5918.75,5923.5,5918.25,5923.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:15:00-04:00,RS,RDR,5922.75,5925.25,5922.0,5922.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:20:00-04:00,RS,RDR,5922.0,5923.25,5918.5,5919.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:25:00-04:00,RS,RDR,5919.5,5922.25,5918.75,5920.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:30:00-04:00,RS,RDR,5920.0,5924.25,5919.75,5923.0,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:35:00-04:00,RS,RDR,5923.0,5926.75,5920.75,5924.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:40:00-04:00,RS,RDR,5924.75,5925.25,5921.25,5922.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:45:00-04:00,RS,RDR,5922.5,5923.0,5916.5,5917.25,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:50:00-04:00,RS,RDR,5917.25,5921.5,5908.25,5908.5,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 15:55:00-04:00,RS,RDR,5908.5,5911.5,5902.25,5903.75,0.143,0.214,0.357,0.0,0.071,0.071,0.071,0.071,0.429,0.571,0.357,0.571,0.714,1.0,0.429,0.571
2025-05-13,2025-05-13 16:00:00-04:00,TOUT,TransOut,5903.5,5905.5,5899.5,5903.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:05:00-04:00,TOUT,TransOut,5903.5,5904.25,5900.0,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:10:00-04:00,TOUT,TransOut,5900.25,5903.0,5899.75,5903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:15:00-04:00,TOUT,TransOut,5902.75,5903.0,5900.0,5900.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:20:00-04:00,TOUT,TransOut,5900.75,5901.0,5899.5,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:25:00-04:00,TOUT,TransOut,5900.25,5902.75,5899.75,5900.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:30:00-04:00,TOUT,TransOut,5900.5,5902.0,5900.25,5901.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:35:00-04:00,TOUT,TransOut,5901.75,5903.0,5901.0,5903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:40:00-04:00,TOUT,TransOut,5902.75,5903.25,5900.5,5900.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:45:00-04:00,TOUT,TransOut,5900.5,5902.25,5900.5,5901.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:50:00-04:00,TOUT,TransOut,5901.5,5902.5,5901.5,5902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 16:55:00-04:00,TOUT,TransOut,5902.25,5902.25,5900.75,5900.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:00:00-04:00,TA,TransAsia,5902.0,5905.0,5900.5,5901.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:05:00-04:00,TA,TransAsia,5901.5,5903.25,5900.25,5902.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:10:00-04:00,TA,TransAsia,5902.5,5904.75,5901.75,5903.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:15:00-04:00,TA,TransAsia,5903.75,5904.75,5902.75,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:20:00-04:00,TA,TransAsia,5904.25,5904.25,5903.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:25:00-04:00,TA,TransAsia,5904.0,5904.75,5902.75,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:30:00-04:00,TA,TransAsia,5904.0,5904.25,5902.5,5902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:35:00-04:00,TA,TransAsia,5903.0,5903.0,5902.25,5903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:40:00-04:00,TA,TransAsia,5902.75,5903.5,5902.75,5903.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:45:00-04:00,TA,TransAsia,5903.5,5905.0,5903.25,5904.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:50:00-04:00,TA,TransAsia,5904.25,5904.75,5903.0,5903.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 18:55:00-04:00,TA,TransAsia,5903.25,5904.0,5902.5,5902.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:00:00-04:00,TA,TransAsia,5903.0,5904.5,5902.0,5902.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:05:00-04:00,TA,TransAsia,5902.25,5904.75,5900.75,5904.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:10:00-04:00,TA,TransAsia,5904.75,5905.5,5903.0,5905.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:15:00-04:00,TA,TransAsia,5905.5,5905.5,5903.0,5904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:20:00-04:00,TA,TransAsia,5903.75,5904.5,5903.5,5904.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:25:00-04:00,TA,TransAsia,5904.5,5904.5,5903.0,5903.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:30:00-04:00,AR,AsiaRange,5903.25,5904.5,5903.0,5904.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:35:00-04:00,AR,AsiaRange,5904.25,5909.25,5904.25,5908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:40:00-04:00,AR,AsiaRange,5908.5,5909.0,5907.25,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:45:00-04:00,AR,AsiaRange,5907.75,5909.0,5907.0,5908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:50:00-04:00,AR,AsiaRange,5908.25,5908.75,5907.25,5908.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 19:55:00-04:00,AR,AsiaRange,5908.0,5909.5,5907.25,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:00:00-04:00,AR,AsiaRange,5907.5,5908.75,5905.25,5906.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:05:00-04:00,AR,AsiaRange,5906.5,5907.75,5905.0,5907.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:10:00-04:00,AR,AsiaRange,5907.75,5908.25,5904.5,5905.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:15:00-04:00,AR,AsiaRange,5905.5,5906.0,5903.75,5904.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:20:00-04:00,AR,AsiaRange,5904.75,5905.25,5903.25,5903.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:25:00-04:00,AR,AsiaRange,5903.5,5904.75,5902.75,5904.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5
2025-05-13,2025-05-13 20:30:00-04:00,AS,Asia,5904.25,5904.75,5902.0,5903.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 20:35:00-04:00,AS,Asia,5903.25,5904.5,5902.75,5904.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 20:40:00-04:00,AS,Asia,5904.5,5905.0,5903.75,5904.25,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
2025-05-13,2025-05-13 20:45:00-04:00,AS,Asia,5904.25,5905.0,5903.5,5903.5,0.361,0.287,0.003,0.18,0.008,0.007,0.074,0.059,0.494,0.453,0.47,0.463,0.834,0.705,0.494,0.453
